referenceid	timestamp_started	timestamp_finished	username	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	soc	flag_review	comments
428	2021-10-31 19:21:07	2021-10-31 19:21:24	joschwietering	tri06971	NCT04492475	ClinicalTrials.gov	Adaptive COVID-19 Treatment Trial 3 (ACTT-3)	https://clinicaltrials.gov/show/NCT04492475	NCT04492475	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Remdesivir	NULL	NULL
386	2021-11-01 06:35:33	2021-11-01 06:38:06	ndevito	tri04704	CTRI/2020/06/026221	CTRI	Intervention of Ayurvedic Medicine (Arogya Kashayam) in Covid-19 positive cases (Asymptomatic and Mild Symptomatic)	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44542	CTRI/2020/06/026221	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Hydroxychloroquine	NULL	NULL
384	2021-11-01 06:41:59	2021-11-01 06:44:47	ndevito	tri04698	CTRI/2020/06/026222	CTRI	Intravenous Immunoglobulin Therapy in the treatment of Moderate Pneumonia in COVID-19 patients	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44299	CTRI/2020/06/026222	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Azithromycin;Lopinavir;Pantoprazole;Paracetamol;Piperacillin;Ritonavir;Tazobactam	NULL	NULL
379	2021-11-01 06:45:00	2021-11-01 06:46:05	ndevito	tri04622	CTRI/2020/06/025704	CTRI	Ulinastatin for COVID-19 in patients with breathlessness	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44170		2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Azithromycin;Hydroxychloroquine	NULL	NULL
373	2021-11-01 07:41:27	2021-11-01 07:41:59	ndevito	tri04537	CTRI/2020/05/025299	CTRI	Convalescent Plasma treatment trial in COVID 19 patients	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43752	CTRI/2020/05/025299	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
366	2021-11-01 07:42:04	2021-11-01 07:43:49	ndevito	tri01763	CTRI/2020/05/024959	CTRI	Efficacy and Safety of Itolizumab in COVID-19 Complications	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=42878	CTRI/2020/05/024959; NCT04475588	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Hydroxychloroquine;Low molecular weight heparin (LMWH);Zinc	NULL	Standard of case is very loosely defined. I've listed the specific things they have said on either registry:\n\nCTRI:\nBy best supportive care� which includes antivirals /antibiotics/ hydroxychloroquine; oxygen therapy, will be administered. The best supportive care will be as per institution standard.\n\nClinicalTrials.gov:\nBest supportive care (BSC) included drugs like antivirals, antibiotics, Hydroxychloroquine, oxygen therapy, LMWH, Steroids, Vitamins and Zinc
350	2021-11-01 07:46:18	2021-11-01 07:46:57	ndevito	tri02384	NCT04405843	ClinicalTrials.gov	Efficacy of Ivermectin in Adult Patients With Early Stages of COVID-19 (EPIC Trial)	https://clinicaltrials.gov/show/NCT04405843	NCT04405843	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
345	2021-11-01 07:47:04	2021-11-01 07:50:04	ndevito	tri01614	IRCT20200204046369N1	IRCT	Effect of Methylprednisolone in treatment of COVID-19 patients	http://en.irct.ir/trial/46776	IRCT20200204046369N1	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	So this trial actually has an active comparator (Dexamethasone) plus standard of care but we are calling those &quot;experimental&quot; for our purposes.
343	2021-11-01 08:21:18	2021-11-01 08:22:59	ndevito	tri01040	ACTRN12620000417987	ANZCTR	Chloroquine Chemorophylaxis Countermeasure against COVID-19	https://anzctr.org.au/ACTRN12620000417987.aspx	ACTRN12620000417987	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
340	2021-11-02 03:58:52	2021-11-02 04:01:41	ndevito	tri06788	NCT04622891	ClinicalTrials.gov	Clarithromycin Versus Azithromycin in Treatment of Mild COVID-19 Infection	https://clinicaltrials.gov/show/NCT04622891	NCT04622891	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	They call Azithromycin an &quot;active comparator&quot; in the registry entry but it's really functioning more as another experimental arm since there is no evidence it actually does anything.
311	2021-11-02 04:02:42	2021-11-02 04:04:44	ndevito	tri05932	NCT04499313	ClinicalTrials.gov	Dexamethasone Vs Methylprednisolone for the Treatment of Patients With ARDS Caused by COVID-19	https://clinicaltrials.gov/show/NCT04499313	NCT04499313	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	They call them both active comparators but treating them as both intervention arms as they are trying to see which is better.
305	2021-11-02 04:10:18	2021-11-02 04:10:56	ndevito	tri05743	NCT04479163	ClinicalTrials.gov	Prevention of Severe Covid-19 in Infected Elderly by Early Administration of Convalescent Plasma With High-titers of Antibody Against SARS-CoV2	https://clinicaltrials.gov/show/NCT04479163	NCT04479163	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
304	2021-11-02 04:11:23	2021-11-02 04:12:32	ndevito	tri05695	NCT04474340	ClinicalTrials.gov	COVID-19 Convalescent Plasma Treatment in SARS-CoV-2 Infected Patients	https://clinicaltrials.gov/show/NCT04474340	NCT04474340	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
293	2021-11-02 04:12:43	2021-11-02 04:15:13	ndevito	tri05464	NCT04452565	ClinicalTrials.gov	NA-831, Atazanavir and Dexamethasone Combination Therapy for the Treatment of COVID-19 Infection	https://clinicaltrials.gov/show/NCT04452565	NCT04452565	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
292	2021-11-02 04:15:32	2021-11-02 04:16:47	ndevito	tri03644	NCT04447235	ClinicalTrials.gov	Early Treatment With Ivermectin and LosarTAN for Cancer Patients With COVID-19 Infection	https://clinicaltrials.gov/show/NCT04447235	NCT04447235	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
260	2021-11-02 04:16:52	2021-11-02 04:17:56	ndevito	tri05408	NCT04400019	ClinicalTrials.gov	Prevention of COVID19 Infection in Nursing Homes by Chemoprophylaxis With Hydroxychloroquine (PREVICHARM)	https://clinicaltrials.gov/show/NCT04400019	NCT04400019	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
256	2021-11-02 04:18:01	2021-11-04 10:16:54	ndevito	tri02086	NCT04394182	ClinicalTrials.gov	Ultra Low Doses of Therapy With Radiation Applicated to COVID-19	https://clinicaltrials.gov/show/NCT04394182		2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Azithromycin;Corticosteroids (Unspecified);Hydroxychloroquine;Lopinavir;Low molecular weight heparin (LMWH);Piperacillin;Ritonavir;Tazobactam;Tocilizumab	NULL	They are actually testing radiation here so I listed everything else as a SoC.
253	2021-11-02 04:21:21	2021-11-02 04:25:29	ndevito	tri02148	NCT04393727	ClinicalTrials.gov	Transfusion of Convalescent Plasma for the Early Treatment of Patients With COVID-19	https://clinicaltrials.gov/show/NCT04393727		2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
229	2021-11-02 04:40:28	2021-11-02 04:41:34	ndevito	tri01845	NCT04381858	ClinicalTrials.gov	Convalescent Plasma vs Human Immunoglobulin to Treat COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04381858		2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	Once again, they say active comparator but it's really two experimental arms.
225	2021-11-02 04:43:22	2021-11-02 04:44:22	ndevito	tri01560	NCT04377750	ClinicalTrials.gov	The Use of Tocilizumab in the Management of Patients Who Have Severe COVID-19 With Suspected Pulmonary Hyperinflammation	https://clinicaltrials.gov/show/NCT04377750		2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
224	2021-11-02 04:44:34	2021-11-04 10:21:24	ndevito	tri01545	NCT04376788	ClinicalTrials.gov	Exchange Transfusion Versus Plasma From Convalescent Patients With Methylene Blue in Patients With COVID-19	https://clinicaltrials.gov/show/NCT04376788	NCT04376788	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	I've decided to tread blood transfusion as a treatment itself as I think that is what the trial is doing.
546	2021-11-02 04:54:10	2021-11-02 04:58:20	schorrsg	tri03142	NCT04426201	ClinicalTrials.gov	InterLeukin-7 to Improve Clinical Outcomes in Lymphopenic Patients With COVID-19 Infection ( ILIAD-7-US-O )	https://clinicaltrials.gov/show/NCT04426201	NCT04426201	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	CYT107 as synonym for interleukin 7
542	2021-11-02 04:59:10	2021-11-02 05:01:22	schorrsg	tri06373	NCT04558476	ClinicalTrials.gov	Efficacy of CONvalescent Plasma in Patients With COVID-19 Treated With Mechanical Ventilation	https://clinicaltrials.gov/show/NCT04558476	NCT04558476	2022-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
45	2021-11-02 05:00:28	2021-11-02 05:01:26	ndevito	tri00270	ChiCTR2000030627	ChiCTR	Study for using the healed novel coronavirus pneumonia (COVID-19) patients plasma in the treatment of severe critical cases	http://www.chictr.org.cn/showprojen.aspx?proj=50727	ChiCTR2000030627	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
540	2021-11-02 05:01:28	2021-11-02 05:10:10	schorrsg	tri05450	NCT04451174	ClinicalTrials.gov	Early Use of Corticosteroids in Non-critical Patients With COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04451174	NCT04451174	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
539	2021-11-02 05:29:21	2021-11-02 05:39:22	schorrsg	tri03462	NCT04425629	ClinicalTrials.gov	Safety, Tolerability, and Efficacy of Anti-Spike (S) SARS-CoV-2 Monoclonal Antibodies for the Treatment of Ambulatory Adult and Pediatric Patients With COVID-19	https://clinicaltrials.gov/show/NCT04425629	NCT04425629; EUCTR2020-003690-21	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	Synonyms: REGN-COV2, REGN10933, REGN10987, REGEN-COV�, Ronapreve�\nThe information about placebo is very hidden, but it becomes more clear after reading the EUCTRregistry entry. 
537	2021-11-02 05:39:34	2021-11-02 05:55:58	schorrsg	tri02290	NCT04400890	ClinicalTrials.gov	Randomized Proof-of-Concept Trial to Evaluate the Safety and Explore the Effectiveness of Resveratrol, a Plant Polyphenol, for COVID-19	https://clinicaltrials.gov/show/NCT04400890	NCT04400890	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Vitamin D (Cholecalciferol)	TRUE	Vitamin D is listed as placebo, but was coded as standard of care as it was given to the experimental group as well. 
199	2021-11-02 08:27:09	2021-11-02 08:27:37	ndevito	tri02110	NCT04355897	ClinicalTrials.gov	CoVID-19 Plasma in Treatment of COVID-19 Patients	https://clinicaltrials.gov/show/NCT04355897	NCT04355897	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
423	2021-11-02 08:37:39	2021-11-02 08:42:31	joschwietering	tri00952	NCT04344730	ClinicalTrials.gov	Dexamethasone and Oxygen Support Strategies in ICU Patients With Covid-19 Pneumonia	https://clinicaltrials.gov/show/NCT04344730	NCT04344730; EUCTR2020-001457-43	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		NULL	TRUE	multiple comparator, difficult to code
422	2021-11-02 08:42:37	2021-11-02 08:42:47	joschwietering	tri00912	NCT04325061	ClinicalTrials.gov	Efficacy of Dexamethasone Treatment for Patients With ARDS Caused by COVID-19	https://clinicaltrials.gov/show/NCT04325061	NCT04325061; EUCTR2020-001278-31	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
421	2021-11-02 08:43:34	2021-11-02 08:43:47	joschwietering	tri06729	NCT04613271	ClinicalTrials.gov	Efficacy and Safety of Favipiravir in Covid-19 Patients in Indonesia	https://clinicaltrials.gov/show/NCT04613271	NCT04613271	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Azithromycin	NULL	Confliction information in Registry.\nArms and Interventions section report\nGroup 1: Favipiravir\nGroup 2: Favipiravir + Azithromycin\n\nStudy Design section reports\nGroup 1: Favipiravir + Azithromycin\nGroup 2: Azithromycin\n\n-> The Brief summary and the title indicate that the latter design is correct.
359	2021-11-02 08:48:14	2021-11-02 08:50:23	joschwietering	tri02244	NCT04321278	ClinicalTrials.gov	Safety and Efficacy of Hydroxychloroquine Associated With Azithromycin in SARS-CoV2 Virus (Coalition Covid-19 Brasil II)	https://clinicaltrials.gov/show/NCT04321278	NCT04321278	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Hydroxychloroquine	NULL	NULL
355	2021-11-02 08:58:09	2021-11-02 08:58:57	joschwietering	tri07079	NCT04647695	ClinicalTrials.gov	IFN-beta 1b and Remdesivir for COVID19	https://clinicaltrials.gov/show/NCT04647695	NCT04647695	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Remdesivir	NULL	NULL
354	2021-11-02 09:00:22	2021-11-02 09:00:39	joschwietering	tri07018	NCT04565197	ClinicalTrials.gov	Convalescent Plasma Therapy for COVID-19 Patients	https://clinicaltrials.gov/show/NCT04565197	NCT04565197	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
352	2021-11-02 09:01:28	2021-11-02 09:01:32	joschwietering	tri03437	NCT04410354	ClinicalTrials.gov	Study of Merimepodib in Combination With Remdesivir in Adult Patients With Advanced COVID-19	https://clinicaltrials.gov/show/NCT04410354	NCT04410354	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Remdesivir	NULL	NULL
351	2021-11-02 09:03:02	2021-11-02 09:03:05	joschwietering	tri02401	NCT04407286	ClinicalTrials.gov	Vitamin D Testing and Treatment for COVID 19	https://clinicaltrials.gov/show/NCT04407286	NCT04407286	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
319	2021-11-02 09:03:40	2021-11-02 09:03:43	joschwietering	tri06103	NCT04523831	ClinicalTrials.gov	Clinical Trial of Ivermectin Plus Doxycycline for the Treatment of Confirmed Covid-19 Infection	https://clinicaltrials.gov/show/NCT04523831	NCT04523831	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Dexamethasone;Low molecular weight heparin (LMWH);Oxygen;Paracetamol;Vitamin D (Cholecalciferol)	NULL	NULL
318	2021-11-02 09:06:04	2021-11-02 09:09:30	joschwietering	tri06088	NCT04521400	ClinicalTrials.gov	the Investigation Into Beneficial Effects of High-dose Interferon Beta 1-a, Compared to Low-dose Interferon Beta 1-a in Moderate to Severe Covid-19	https://clinicaltrials.gov/show/NCT04521400	NCT04521400	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	TRUE	How to capture &quot;High dose&quot; vs. &quot;Low Dose&quot;
315	2021-11-02 09:09:35	2021-11-02 09:09:43	joschwietering	tri06002	NCT04510233	ClinicalTrials.gov	Ivermectin Nasal Spray for COVID19 Patients	https://clinicaltrials.gov/show/NCT04510233	NCT04510233	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Oxygen	NULL	NULL
313	2021-11-02 09:11:02	2021-11-02 09:16:58	joschwietering	tri05956	NCT04502342	ClinicalTrials.gov	Add on to Azythromycine, Phytomedicine and/or Antimalarial Drug vs Hydroxychloroquine in Uncomplicated COVID-19 Patients	https://clinicaltrials.gov/show/NCT04502342	NCT04502342	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
312	2021-11-02 09:17:22	2021-11-02 09:17:41	joschwietering	tri05950	NCT04501965	ClinicalTrials.gov	Phytomedicines Versus Hydroxychloroquine as an Add on Therapy to Azythromycin in Asymptomatic Covid-19 Patients	https://clinicaltrials.gov/show/NCT04501965	NCT04501965	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Azithromycin	NULL	NULL
280	2021-11-02 09:20:31	2021-11-02 09:20:38	joschwietering	tri03480	NCT04432103	ClinicalTrials.gov	Treatment of Severe and Critical COVID-19 Pneumonia With Convalescent Plasma	https://clinicaltrials.gov/show/NCT04432103	NCT04432103	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	arms with different patients and same intervention
277	2021-11-02 09:22:25	2021-11-02 09:26:16	joschwietering	tri03133	NCT04425707	ClinicalTrials.gov	Ivermectin In Treatment of COVID 19 Patients	https://clinicaltrials.gov/show/NCT04425707	NCT04425707	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Hydroxychloroquine	NULL	Confliction informaion in Arms and Interventions section.  The Intervention says: Ivermectin - other Name: hydroxychloroquine (I think that's wrong)
273	2021-11-02 09:26:22	2021-11-02 09:26:34	joschwietering	tri03458	NCT04422561	ClinicalTrials.gov	Prophylactic Ivermectin in COVID-19 Contacts	https://clinicaltrials.gov/show/NCT04422561	NCT04422561	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
264	2021-11-02 09:27:53	2021-11-02 09:28:07	joschwietering	tri03426	NCT04405921	ClinicalTrials.gov	Hydroxychloroquine, Azithromycin in the Treatment of Covid-19	https://clinicaltrials.gov/show/NCT04405921	NCT04405921	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Hydroxychloroquine	NULL	NULL
263	2021-11-02 09:28:51	2021-11-02 09:29:01	joschwietering	tri02381	NCT04405310	ClinicalTrials.gov	Convalescent Plasma of Covid-19 to Treat SARS-COV-2 a Randomized Doble Blind 2 Center Trial	https://clinicaltrials.gov/show/NCT04405310	NCT04405310	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
242	2021-11-02 09:32:11	2021-11-02 09:32:16	joschwietering	tri02055	NCT04389944	ClinicalTrials.gov	Amotosalen-Ultraviolet A Pathogen-Inactivated Convalescent Plasma in Addition to Best Supportive Care and Antiviral Therapy on Clinical Deterioration in Adults Presenting With Moderate to Severe COVID-19	https://clinicaltrials.gov/show/NCT04389944	NCT04389944	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
238	2021-11-02 09:33:11	2021-11-02 09:33:27	joschwietering	tri03075	NCT04386850	ClinicalTrials.gov	Oral 25-hydroxyvitamin D3 and COVID-19	https://clinicaltrials.gov/show/NCT04386850	NCT04386850; IRCT20200401046909N2; IRCT20200401046909N1	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	I think this study has 4 arms: 1) Vitamin  D3 for treatment vs 2) placebo for treatment. 3) Vit D3 for prevention vs 4) placebo for prevention. We collapsed them to 2 arms for the extraction.
237	2021-11-02 09:38:52	2021-11-02 09:38:57	joschwietering	tri02477	NCT04385186	ClinicalTrials.gov	Inactivated Convalescent Plasma as a Therapeutic Alternative in Patients CoViD-19	https://clinicaltrials.gov/show/NCT04385186		2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
236	2021-11-02 09:43:00	2021-11-02 09:43:16	joschwietering	tri02355	NCT04384497	ClinicalTrials.gov	Convalescent Plasma for Treatment of COVID-19: An Exploratory Dose Identifying Study	https://clinicaltrials.gov/show/NCT04384497		2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
234	2021-11-02 09:44:49	2021-11-02 09:45:19	joschwietering	tri05395	NCT04383548	ClinicalTrials.gov	Clinical Study for Efficacy of Anti-Corona VS2 Immunoglobulins Prepared From COVID19 Convalescent Plasma Prepared by VIPS Mini-Pool IVIG Medical Devices in Prevention of SARS-CoV-2 Infection in High Risk Groups as Well as Treatment of Early Cases of COVID19 Patients	https://clinicaltrials.gov/show/NCT04383548	NCT04383548	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
209	2021-11-02 09:45:42	2021-11-02 09:47:08	joschwietering	tri02029	NCT04359537	ClinicalTrials.gov	Efficacy of Various Doses of Hydroxychloroquine in Pre-Exposure Prophylaxis for COVID 19	https://clinicaltrials.gov/show/NCT04359537	NCT04359537	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
207	2021-11-02 09:47:13	2021-11-02 09:47:25	joschwietering	tri01171	NCT04359316	ClinicalTrials.gov	Azithromycin in Hospitalized COVID-19 Patients	https://clinicaltrials.gov/show/NCT04359316	NCT04359316	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Hydroxychloroquine	NULL	NULL
202	2021-11-02 09:48:31	2021-11-02 09:48:40	joschwietering	tri01147	NCT04357106	ClinicalTrials.gov	COPLA Study: Treatment of Severe Forms of COronavirus Infection With Convalescent PLAsma	https://clinicaltrials.gov/show/NCT04357106	NCT04357106	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
201	2021-11-02 09:48:58	2021-11-02 09:49:00	joschwietering	tri03327	NCT04356937	ClinicalTrials.gov	Efficacy of Tocilizumab on Patients With COVID-19	https://clinicaltrials.gov/show/NCT04356937	NCT04356937	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
200	2021-11-02 09:50:01	2021-11-02 09:50:11	joschwietering	tri02578	NCT04356482	ClinicalTrials.gov	CONVALESCENT PLASMA FOR ILL PATIENTS BY COVID-19	https://clinicaltrials.gov/show/NCT04356482	NCT04356482	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
186	2021-11-02 09:50:29	2021-11-02 09:50:43	joschwietering	tri01002	NCT04350281	ClinicalTrials.gov	Double Therapy With IFN-beta 1b and Hydroxychloroquine	https://clinicaltrials.gov/show/NCT04350281	NCT04350281	2020-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		Hydroxychloroquine	NULL	NULL
185	2021-11-02 09:51:11	2021-11-02 09:51:56	joschwietering	tri00997	NCT04349410	ClinicalTrials.gov	The Fleming [FMTVDM] Directed CoVid-19 Treatment Protocol	https://clinicaltrials.gov/show/NCT04349410	NCT04349410	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
183	2021-11-02 10:04:00	2021-11-02 10:04:12	joschwietering	tri00995	NCT04348877	ClinicalTrials.gov	Plasma Rich Antibodies From Recovered Patients From COVID19	https://clinicaltrials.gov/show/NCT04348877	NCT04348877	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
180	2021-11-02 10:06:02	2021-11-02 10:06:23	joschwietering	tri01119	NCT04348474	ClinicalTrials.gov	Efficacy and Safety of Hydroxychloroquine and Azithromycin for the Treatment of Ambulatory Patients With Mild COVID-19	https://clinicaltrials.gov/show/NCT04348474	NCT04348474	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		NULL	NULL	NULL
