referenceid	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	type	control_type	placebo_plus_soc	category	intervention	intervention_plus_soc
367	tri01766	CTRI/2020/05/024981	CTRI	Clinical study on Dabur Chyawanprash as a preventive remedy in pandemic of Covid-19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43374	CTRI/2020/05/024981	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
367	tri01766	CTRI/2020/05/024981	CTRI	Clinical study on Dabur Chyawanprash as a preventive remedy in pandemic of Covid-19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43374	CTRI/2020/05/024981	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
369	tri04511	CTRI/2020/05/025215	CTRI	Effectiveness of Siddha medicine, Kabasura kudineer and vitamin c-zinc supplementation in the management of Mild COVID 19 patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43769	CTRI/2020/05/025215	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
369	tri04511	CTRI/2020/05/025215	CTRI	Effectiveness of Siddha medicine, Kabasura kudineer and vitamin c-zinc supplementation in the management of Mild COVID 19 patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43769	CTRI/2020/05/025215	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
398	tri04958	CTRI/2020/08/027477	CTRI	Evaluation of safety and efficacy of T-AYU-HM Premium and Onion steam vaporization/nebulization in Covid-19 patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46654	CTRI/2020/08/027477	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
408	tri02632	NCT04414124	ClinicalTrials.gov	A Clinical Study to Assess the Natural History of COVID-19 and Effects of KB109 and Supportive Self-care in Outpatients With Mild-to-moderate COVID-19	https://clinicaltrials.gov/show/NCT04414124	NCT04414124	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
406	tri02393	NCT04406389	ClinicalTrials.gov	Anticoagulation in Critically Ill Patients With COVID-19 (The IMPACT Trial)	https://clinicaltrials.gov/show/NCT04406389	NCT04406389	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL		NULL
408	tri02632	NCT04414124	ClinicalTrials.gov	A Clinical Study to Assess the Natural History of COVID-19 and Effects of KB109 and Supportive Self-care in Outpatients With Mild-to-moderate COVID-19	https://clinicaltrials.gov/show/NCT04414124	NCT04414124	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	KB109	undefined_soc
406	tri02393	NCT04406389	ClinicalTrials.gov	Anticoagulation in Critically Ill Patients With COVID-19 (The IMPACT Trial)	https://clinicaltrials.gov/show/NCT04406389	NCT04406389	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Anticoagulants (Unspecified)	no
423	tri00952	NCT04344730	ClinicalTrials.gov	Dexamethasone and Oxygen Support Strategies in ICU Patients With Covid-19 Pneumonia	https://clinicaltrials.gov/show/NCT04344730	NCT04344730; EUCTR2020-001457-43	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		experimental	NULL	NULL	drug	Dexamethasone	no
423	tri00952	NCT04344730	ClinicalTrials.gov	Dexamethasone and Oxygen Support Strategies in ICU Patients With Covid-19 Pneumonia	https://clinicaltrials.gov/show/NCT04344730	NCT04344730; EUCTR2020-001457-43	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		control	placebo	no	NULL	NULL	NULL
440	tri06160	NCT04530409	ClinicalTrials.gov	Timing of Corticosteroids in COVID-19	https://clinicaltrials.gov/show/NCT04530409	NCT04530409	2021-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Dexamethasone;Methylprednisolone	no
440	tri06160	NCT04530409	ClinicalTrials.gov	Timing of Corticosteroids in COVID-19	https://clinicaltrials.gov/show/NCT04530409	NCT04530409	2021-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
461	tri03434	NCT04409262	ClinicalTrials.gov	A Study to Evaluate the Efficacy and Safety of Remdesivir Plus Tocilizumab Compared With Remdesivir Plus Placebo in Hospitalized Participants With Severe COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04409262	NCT04409262; EUCTR2020-002275-34	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Tocilizumab	defined_soc
461	tri03434	NCT04409262	ClinicalTrials.gov	A Study to Evaluate the Efficacy and Safety of Remdesivir Plus Tocilizumab Compared With Remdesivir Plus Placebo in Hospitalized Participants With Severe COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04409262	NCT04409262; EUCTR2020-002275-34	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	defined_soc	NULL	NULL	NULL
490	tri05645	NCT04470258	ClinicalTrials.gov	Elmo Respiratory Support Project - COVID-19	https://clinicaltrials.gov/show/NCT04470258	NCT04470258	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	device	Elmo System	no
497	tri05893	NCT04495933	ClinicalTrials.gov	A Study on the Safety, Tolerability and Immune Response of SARS-CoV-2 Sclamp (COVID-19) Vaccine in Healthy Adults	https://clinicaltrials.gov/show/NCT04495933	NCT04495933; ACTRN12620000674932; ISRCTN51232965	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	MF59 adjuvanted SARS-CoV-2 Sclamp vaccine	no
497	tri05893	NCT04495933	ClinicalTrials.gov	A Study on the Safety, Tolerability and Immune Response of SARS-CoV-2 Sclamp (COVID-19) Vaccine in Healthy Adults	https://clinicaltrials.gov/show/NCT04495933	NCT04495933; ACTRN12620000674932; ISRCTN51232965	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	MF59 adjuvanted SARS-CoV-2 Sclamp vaccine	no
497	tri05893	NCT04495933	ClinicalTrials.gov	A Study on the Safety, Tolerability and Immune Response of SARS-CoV-2 Sclamp (COVID-19) Vaccine in Healthy Adults	https://clinicaltrials.gov/show/NCT04495933	NCT04495933; ACTRN12620000674932; ISRCTN51232965	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	MF59 adjuvanted SARS-CoV-2 Sclamp vaccine	no
510	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	other	Toothpaste	no
510	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
510	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Cetylpyridinium chloride (CPC)	no
510	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydrogen peroxide	NULL
510	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Chlorhexidine (CHX)	no
510	tri06236	NCT04537962	ClinicalTrials.gov	Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices	https://clinicaltrials.gov/show/NCT04537962	NCT04537962	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Chlorhexidine (CHX);Hydrogen peroxide	no
512	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Molnupiravir	no
512	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
531	tri02956	NCT04368728	ClinicalTrials.gov	Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals	https://clinicaltrials.gov/show/NCT04368728	NCT04368728; EUCTR2020-002641-42	2021-11-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
512	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Sotrovimab	no
568	tri03542	NCT04438850	ClinicalTrials.gov	COVidIVERmectin: Ivermectin for Treatment of Covid-19	https://clinicaltrials.gov/show/NCT04438850	NCT04438850; EUCTR2020-002283-32	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Ivermectin	no
537	tri02290	NCT04400890	ClinicalTrials.gov	Randomized Proof-of-Concept Trial to Evaluate the Safety and Explore the Effectiveness of Resveratrol, a Plant Polyphenol, for COVID-19	https://clinicaltrials.gov/show/NCT04400890	NCT04400890	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Resveratrol	defined_soc
537	tri02290	NCT04400890	ClinicalTrials.gov	Randomized Proof-of-Concept Trial to Evaluate the Safety and Explore the Effectiveness of Resveratrol, a Plant Polyphenol, for COVID-19	https://clinicaltrials.gov/show/NCT04400890	NCT04400890	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	defined_soc	NULL		NULL
555	tri04057	ISRCTN34160010	ISRCTN	A low-intervention study of pre-exposure prophylaxis (PrEP) in healthy volunteers at high risk of coronavirus (SARS-CoV-2) infection.	http://www.isrctn.com/ISRCTN34160010	ISRCTN34160010	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Inosine-glutathione;Potassium chloride	no
555	tri04057	ISRCTN34160010	ISRCTN	A low-intervention study of pre-exposure prophylaxis (PrEP) in healthy volunteers at high risk of coronavirus (SARS-CoV-2) infection.	http://www.isrctn.com/ISRCTN34160010	ISRCTN34160010	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	other_unknown	NULL	NULL	NULL	NULL
559	tri04439	RPCEC00000330	RPCEC	DALIA Study	https://rpcec.sld.cu/en/trials/RPCEC00000330-En	RPCEC00000330	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	CIGB-258 peptide	no
559	tri04439	RPCEC00000330	RPCEC	DALIA Study	https://rpcec.sld.cu/en/trials/RPCEC00000330-En	RPCEC00000330	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
565	tri02948	NCT04351581	ClinicalTrials.gov	Effects of Discontinuing Renin-angiotensin System Inhibitors in Patients With and Without COVID-19	https://clinicaltrials.gov/show/NCT04351581	NCT04351581; EUCTR2020-001544-26	2022-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		experimental	NULL	NULL	drug	ACE Inhibitors;Angiotensin Receptor Blockers (ARB)	no
565	tri02948	NCT04351581	ClinicalTrials.gov	Effects of Discontinuing Renin-angiotensin System Inhibitors in Patients With and Without COVID-19	https://clinicaltrials.gov/show/NCT04351581	NCT04351581; EUCTR2020-001544-26	2022-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		control	no_treatment	NULL	NULL	NULL	NULL
576	tri03418	NCT04401579	ClinicalTrials.gov	Adaptive COVID-19 Treatment Trial 2 (ACTT-2)	https://clinicaltrials.gov/ct2/show/NCT04401579	NCT04401579; JPRN-jRCT2031200035; EUCTR2020-001052-18	0000-00-00	FALSE	FALSE	FALSE	FALSE	TRUE			control	placebo	defined_soc	NULL	NULL	NULL
576	tri03418	NCT04401579	ClinicalTrials.gov	Adaptive COVID-19 Treatment Trial 2 (ACTT-2)	https://clinicaltrials.gov/ct2/show/NCT04401579	NCT04401579; JPRN-jRCT2031200035; EUCTR2020-001052-18	0000-00-00	FALSE	FALSE	FALSE	FALSE	TRUE			experimental	NULL	NULL	drug	Baricitinib	defined_soc
581	tri00502	ChiCTR2000030946	ChiCTR	Effects of different VTE prevention methods on the prognosis of hospitalized patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=51265	ChiCTR2000030946	2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Heparin (LMWH or Unfractionated)	no
581	tri00502	ChiCTR2000030946	ChiCTR	Effects of different VTE prevention methods on the prognosis of hospitalized patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=51265	ChiCTR2000030946	2020-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Mechanical Anticoagulation	no
587	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
587	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373 (Nuvaxovid)	no
587	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373 (Nuvaxovid)	no
587	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373 (Nuvaxovid)	no
587	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373 (Nuvaxovid)	no
587	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373 (Nuvaxovid)	no
587	tri02344	NCT04368988	ClinicalTrials.gov	Evaluation of the Safety and Immunogenicity of a SARS-CoV-2 rS Nanoparticle Vaccine With/Without Matrix-M Adjuvant	https://clinicaltrials.gov/show/NCT04368988	NCT04368988; EUCTR2020-004123-16	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	NVX-CoV2373 (Nuvaxovid)	no
605	tri06087	NCT04521322	ClinicalTrials.gov	Efficacy of a Nasal Spray Containing Iota-Carrageenan in the Prophylaxis of COVID-19 Disease in Health Personnel Dedicated to Patients Care With COVID-19 Disease	https://clinicaltrials.gov/show/NCT04521322	NCT04521322	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Iota-Carrageenan	no
605	tri06087	NCT04521322	ClinicalTrials.gov	Efficacy of a Nasal Spray Containing Iota-Carrageenan in the Prophylaxis of COVID-19 Disease in Health Personnel Dedicated to Patients Care With COVID-19 Disease	https://clinicaltrials.gov/show/NCT04521322	NCT04521322	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
610	tri06519	NCT04581291	ClinicalTrials.gov	The Effect of Aerobic Exercise on Immune Biomarkers and Symptoms Severity and Progression in Patients With COVID-19: A Pilot Randomized Control Trial	https://clinicaltrials.gov/show/NCT04581291	NCT04581291	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Aerobic Exercises	defined_soc
610	tri06519	NCT04581291	ClinicalTrials.gov	The Effect of Aerobic Exercise on Immune Biomarkers and Symptoms Severity and Progression in Patients With COVID-19: A Pilot Randomized Control Trial	https://clinicaltrials.gov/show/NCT04581291	NCT04581291	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
614	tri01492	NCT04341441	ClinicalTrials.gov	Will Hydroxychloroquine Impede or Prevent COVID-19	https://clinicaltrials.gov/show/NCT04341441	NCT04341441	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydroxychloroquine	no
614	tri01492	NCT04341441	ClinicalTrials.gov	Will Hydroxychloroquine Impede or Prevent COVID-19	https://clinicaltrials.gov/show/NCT04341441	NCT04341441	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Hydroxychloroquine	no
614	tri01492	NCT04341441	ClinicalTrials.gov	Will Hydroxychloroquine Impede or Prevent COVID-19	https://clinicaltrials.gov/show/NCT04341441	NCT04341441	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
614	tri01492	NCT04341441	ClinicalTrials.gov	Will Hydroxychloroquine Impede or Prevent COVID-19	https://clinicaltrials.gov/show/NCT04341441	NCT04341441	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	other_unknown	NULL	NULL	NULL	NULL
626	tri05845	NCT04490824	ClinicalTrials.gov	Inhalation of KELEA Excellerated Water in Covid-19 Infected Individuals	https://clinicaltrials.gov/show/NCT04490824		2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	other	KELEA Excellerated Water	no
626	tri05845	NCT04490824	ClinicalTrials.gov	Inhalation of KELEA Excellerated Water in Covid-19 Infected Individuals	https://clinicaltrials.gov/show/NCT04490824		2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
672	tri00269	NCT04286503	ClinicalTrials.gov	The Clinical Study of Carrimycin on Treatment Patients With COVID-19	https://clinicaltrials.gov/show/NCT04286503	NCT04286503	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Carrimycin	undefined_soc
672	tri00269	NCT04286503	ClinicalTrials.gov	The Clinical Study of Carrimycin on Treatment Patients With COVID-19	https://clinicaltrials.gov/show/NCT04286503	NCT04286503	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
674	tri03289	NCT04328285	ClinicalTrials.gov	Chemoprophylaxis of SARS-CoV-2 Infection (COVID-19) in Exposed Healthcare Workers	https://clinicaltrials.gov/show/NCT04328285	NCT04328285; EUCTR2020-001188-96	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Hydroxychloroquine	no
674	tri03289	NCT04328285	ClinicalTrials.gov	Chemoprophylaxis of SARS-CoV-2 Infection (COVID-19) in Exposed Healthcare Workers	https://clinicaltrials.gov/show/NCT04328285	NCT04328285; EUCTR2020-001188-96	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Lopinavir;Ritonavir	no
674	tri03289	NCT04328285	ClinicalTrials.gov	Chemoprophylaxis of SARS-CoV-2 Infection (COVID-19) in Exposed Healthcare Workers	https://clinicaltrials.gov/show/NCT04328285	NCT04328285; EUCTR2020-001188-96	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
715	tri07193	NCT04664010	ClinicalTrials.gov	Efficacy and Safety of High-dose Vitamin C Combined With Chinese Medicine Against Coronavirus Pneumonia (COVID-19)	https://clinicaltrials.gov/show/NCT04664010	NCT04664010	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
715	tri07193	NCT04664010	ClinicalTrials.gov	Efficacy and Safety of High-dose Vitamin C Combined With Chinese Medicine Against Coronavirus Pneumonia (COVID-19)	https://clinicaltrials.gov/show/NCT04664010	NCT04664010	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	multiple	Traditional Medicine;Vitamin C	defined_soc
