referenceid	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	type	control_type	placebo_plus_soc	category	intervention	intervention_plus_soc
1521	tri04829	CTRI/2020/07/026835	CTRI	Comparison of two different types of simple non-invasive oxygen therapy devices in coronavirus lung infection	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44539	CTRI/2020/07/026835	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1521	tri04829	CTRI/2020/07/026835	CTRI	Comparison of two different types of simple non-invasive oxygen therapy devices in coronavirus lung infection	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44539	CTRI/2020/07/026835	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	device	High-Flow Nasal Oxygen	no
1536	tri05118	CTRI/2020/10/028537	CTRI	Clinical trial of Ayurvedic Medicines in Patients with Asymptomatic and/or Mild Symptoms of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48342	CTRI/2020/10/028537	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1536	tri05118	CTRI/2020/10/028537	CTRI	Clinical trial of Ayurvedic Medicines in Patients with Asymptomatic and/or Mild Symptoms of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48342	CTRI/2020/10/028537	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1536	tri05118	CTRI/2020/10/028537	CTRI	Clinical trial of Ayurvedic Medicines in Patients with Asymptomatic and/or Mild Symptoms of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48342	CTRI/2020/10/028537	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
512	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	VIR-7832	NULL
512	tri07225	ISRCTN27106947	ISRCTN	A study to assess several different treatments that may be useful for patients with COVID-19	http://www.isrctn.com/ISRCTN27106947	ISRCTN27106947; EUCTR2020-001860-27; NCT04746183	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Nitazoxanide	no
531	tri02956	NCT04368728	ClinicalTrials.gov	Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals	https://clinicaltrials.gov/show/NCT04368728	NCT04368728; EUCTR2020-002641-42	2021-11-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
531	tri02956	NCT04368728	ClinicalTrials.gov	Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals	https://clinicaltrials.gov/show/NCT04368728	NCT04368728; EUCTR2020-002641-42	2021-11-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
531	tri02956	NCT04368728	ClinicalTrials.gov	Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals	https://clinicaltrials.gov/show/NCT04368728	NCT04368728; EUCTR2020-002641-42	2021-11-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
531	tri02956	NCT04368728	ClinicalTrials.gov	Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals	https://clinicaltrials.gov/show/NCT04368728	NCT04368728; EUCTR2020-002641-42	2021-11-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
1824	tri10295	ISRCTN69254139	ISRCTN	Comparing coronavirus (COVID-19) vaccine schedule combinations	http://www.isrctn.com/ISRCTN69254139	EUCTR2020-005085-33; ISRCTN69254139	2022-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
1824	tri10295	ISRCTN69254139	ISRCTN	Comparing coronavirus (COVID-19) vaccine schedule combinations	http://www.isrctn.com/ISRCTN69254139	EUCTR2020-005085-33; ISRCTN69254139	2022-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	ChAdOx1 nCoV-19 (Vaxzevria)	no
1824	tri10295	ISRCTN69254139	ISRCTN	Comparing coronavirus (COVID-19) vaccine schedule combinations	http://www.isrctn.com/ISRCTN69254139	EUCTR2020-005085-33; ISRCTN69254139	2022-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty);ChAdOx1 nCoV-19 (Vaxzevria)	no
1824	tri10295	ISRCTN69254139	ISRCTN	Comparing coronavirus (COVID-19) vaccine schedule combinations	http://www.isrctn.com/ISRCTN69254139	EUCTR2020-005085-33; ISRCTN69254139	2022-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty);ChAdOx1 nCoV-19 (Vaxzevria)	no
1194	tri03168	ISRCTN89951424	ISRCTN	A phase III study to investigate a vaccine against COVID-19	http://www.isrctn.com/ISRCTN89951424	ISRCTN89951424; NCT04536051	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	ChAdOx1 nCoV-19 (Vaxzevria)	no
1354	tri00699	ChiCTR2000031781	ChiCTR	A randomized, double-blinded, placebo-controlled phase II clinical trial for Recombinant Novel Coronavirus (2019-nCOV) Vaccine (Adenovirus Vector)	http://www.chictr.org.cn/showprojen.aspx?proj=52006	ChiCTR2000031781; NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (Convidecia)	no
1354	tri00699	ChiCTR2000031781	ChiCTR	A randomized, double-blinded, placebo-controlled phase II clinical trial for Recombinant Novel Coronavirus (2019-nCOV) Vaccine (Adenovirus Vector)	http://www.chictr.org.cn/showprojen.aspx?proj=52006	ChiCTR2000031781; NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (Convidecia)	no
1354	tri00699	ChiCTR2000031781	ChiCTR	A randomized, double-blinded, placebo-controlled phase II clinical trial for Recombinant Novel Coronavirus (2019-nCOV) Vaccine (Adenovirus Vector)	http://www.chictr.org.cn/showprojen.aspx?proj=52006	ChiCTR2000031781; NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
158	tri02023	NCT04341389	ClinicalTrials.gov	A Phase II Clinical Trial to Evaluate the Recombinant Vaccine for COVID-19 (Adenovirus Vector)	https://clinicaltrials.gov/show/NCT04341389	NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (Convidecia)	no
158	tri02023	NCT04341389	ClinicalTrials.gov	A Phase II Clinical Trial to Evaluate the Recombinant Vaccine for COVID-19 (Adenovirus Vector)	https://clinicaltrials.gov/show/NCT04341389	NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (Convidecia)	no
158	tri02023	NCT04341389	ClinicalTrials.gov	A Phase II Clinical Trial to Evaluate the Recombinant Vaccine for COVID-19 (Adenovirus Vector)	https://clinicaltrials.gov/show/NCT04341389	NCT04341389	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
1660	tri06979	NCT04505722	ClinicalTrials.gov	A Study of Ad26.COV2.S for the Prevention of SARS-CoV-2-Mediated COVID-19 in Adult Participants	https://clinicaltrials.gov/show/NCT04505722	PER-048-20; NCT04505722	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad26.COV2.S (Janssen)	no
1660	tri06979	NCT04505722	ClinicalTrials.gov	A Study of Ad26.COV2.S for the Prevention of SARS-CoV-2-Mediated COVID-19 in Adult Participants	https://clinicaltrials.gov/show/NCT04505722	PER-048-20; NCT04505722	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1661	tri07015	NCT04564716	ClinicalTrials.gov	Clinical Trial of Efficacy, Safety, and Immunogenicity of Gam-COVID-Vac Vaccine Against COVID-19 in Belarus	https://clinicaltrials.gov/show/NCT04564716	NCT04564716	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Gam-COVID-Vac (Sputnik V)	no
1661	tri07015	NCT04564716	ClinicalTrials.gov	Clinical Trial of Efficacy, Safety, and Immunogenicity of Gam-COVID-Vac Vaccine Against COVID-19 in Belarus	https://clinicaltrials.gov/show/NCT04564716	NCT04564716	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1662	tri07021	NCT04569786	ClinicalTrials.gov	Dose Ranging Trial to Assess Safety and Immunogenicity of V590 (COVID-19 Vaccine) in Healthy Adults (V590-001)	https://clinicaltrials.gov/show/NCT04569786	NCT04569786	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	V590 (MSD)	no
1662	tri07021	NCT04569786	ClinicalTrials.gov	Dose Ranging Trial to Assess Safety and Immunogenicity of V590 (COVID-19 Vaccine) in Healthy Adults (V590-001)	https://clinicaltrials.gov/show/NCT04569786	NCT04569786	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	V590 (MSD)	no
1662	tri07021	NCT04569786	ClinicalTrials.gov	Dose Ranging Trial to Assess Safety and Immunogenicity of V590 (COVID-19 Vaccine) in Healthy Adults (V590-001)	https://clinicaltrials.gov/show/NCT04569786	NCT04569786	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	V590 (MSD)	no
1662	tri07021	NCT04569786	ClinicalTrials.gov	Dose Ranging Trial to Assess Safety and Immunogenicity of V590 (COVID-19 Vaccine) in Healthy Adults (V590-001)	https://clinicaltrials.gov/show/NCT04569786	NCT04569786	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	V590 (MSD)	no
1101	tri06250	NCT04540419	ClinicalTrials.gov	Clinical Trial of Recombinant Novel Coronavirus Vaccine (Adenovirus Type 5 Vector) Against COVID-19	https://clinicaltrials.gov/show/NCT04540419	NCT04540419	2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (Convidecia)	no
1101	tri06250	NCT04540419	ClinicalTrials.gov	Clinical Trial of Recombinant Novel Coronavirus Vaccine (Adenovirus Type 5 Vector) Against COVID-19	https://clinicaltrials.gov/show/NCT04540419	NCT04540419	2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
483	tri06407	NCT04563702	ClinicalTrials.gov	Safety and Immunogenicity Trial of an Oral SARS-CoV-2 Vaccine (VXA-CoV2-1) for Prevention of COVID-19 in Healthy Adults	https://clinicaltrials.gov/show/NCT04563702	NCT04563702	2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	VXA-CoV2-1	no
483	tri06407	NCT04563702	ClinicalTrials.gov	Safety and Immunogenicity Trial of an Oral SARS-CoV-2 Vaccine (VXA-CoV2-1) for Prevention of COVID-19 in Healthy Adults	https://clinicaltrials.gov/show/NCT04563702	NCT04563702	2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	VXA-CoV2-1	no
285	tri03533	NCT04437875	ClinicalTrials.gov	An Open Study of the Safety, Tolerability and Immunogenicity of 'Gam-COVID-Vac Lyo' Vaccine Against COVID-19	https://clinicaltrials.gov/show/NCT04437875	NCT04437875	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Gam-COVID-Vac (Sputnik V)	no
285	tri03533	NCT04437875	ClinicalTrials.gov	An Open Study of the Safety, Tolerability and Immunogenicity of 'Gam-COVID-Vac Lyo' Vaccine Against COVID-19	https://clinicaltrials.gov/show/NCT04437875	NCT04437875	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Gam-COVID-Vac (Sputnik V)	no
285	tri03533	NCT04437875	ClinicalTrials.gov	An Open Study of the Safety, Tolerability and Immunogenicity of 'Gam-COVID-Vac Lyo' Vaccine Against COVID-19	https://clinicaltrials.gov/show/NCT04437875	NCT04437875	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Gam-COVID-Vac (Sputnik V)	no
362	tri06091	NCT04522089	ClinicalTrials.gov	A Study to Evaluate the Safety and Immunogenicity of COVID-19 (AdimrSC-2f) Vaccine	https://clinicaltrials.gov/show/NCT04522089	NCT04522089	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	AdimrSC-2f (Adimmune)	no
362	tri06091	NCT04522089	ClinicalTrials.gov	A Study to Evaluate the Safety and Immunogenicity of COVID-19 (AdimrSC-2f) Vaccine	https://clinicaltrials.gov/show/NCT04522089	NCT04522089	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	AdimrSC-2f (Adimmune)	no
362	tri06091	NCT04522089	ClinicalTrials.gov	A Study to Evaluate the Safety and Immunogenicity of COVID-19 (AdimrSC-2f) Vaccine	https://clinicaltrials.gov/show/NCT04522089	NCT04522089	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	AdimrSC-2f (Adimmune)	no
362	tri06091	NCT04522089	ClinicalTrials.gov	A Study to Evaluate the Safety and Immunogenicity of COVID-19 (AdimrSC-2f) Vaccine	https://clinicaltrials.gov/show/NCT04522089	NCT04522089	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	AdimrSC-2f (Adimmune);Aluminum (adjuvant)	no
1751	tri08464	NCT04747821	ClinicalTrials.gov	An Effectiveness Study of the Sinovac's Adsorbed COVID-19 (Inactivated) Vaccine	https://clinicaltrials.gov/show/NCT04747821	NCT04747821	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	CoronaVac (Sinovac)	no
1737	tri08164	NCT04789356	ClinicalTrials.gov	Effectiveness of the Adsorbed Vaccine COVID-19 (Coronavac) Among Education and Public Safety Workers With Risk Factors for Severity	https://clinicaltrials.gov/show/NCT04789356	NCT04789356	2021-07-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	CoronaVac (Sinovac)	no
1737	tri08164	NCT04789356	ClinicalTrials.gov	Effectiveness of the Adsorbed Vaccine COVID-19 (Coronavac) Among Education and Public Safety Workers With Risk Factors for Severity	https://clinicaltrials.gov/show/NCT04789356	NCT04789356	2021-07-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	no_treatment	NULL	NULL	NULL	NULL
1570	tri05982	NCT04508075	ClinicalTrials.gov	Efficacy, Safety and Immunogenicity Study of SARS-CoV-2 Inactivated Vaccine	https://clinicaltrials.gov/show/NCT04508075	NCT04508075	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	CoronaVac (Sinovac)	no
1570	tri05982	NCT04508075	ClinicalTrials.gov	Efficacy, Safety and Immunogenicity Study of SARS-CoV-2 Inactivated Vaccine	https://clinicaltrials.gov/show/NCT04508075	NCT04508075	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1573	tri06001	NCT04510207	ClinicalTrials.gov	A Study to Evaluate The Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) in Healthy Population Aged 18 Years Old and Above	https://clinicaltrials.gov/show/NCT04510207	NCT04510207	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Vero Cell Vaccine (Sinopharm Wuhan)	no
1573	tri06001	NCT04510207	ClinicalTrials.gov	A Study to Evaluate The Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) in Healthy Population Aged 18 Years Old and Above	https://clinicaltrials.gov/show/NCT04510207	NCT04510207	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Vero Cell Vaccine (Sinopharm Wuhan)	no
1573	tri06001	NCT04510207	ClinicalTrials.gov	A Study to Evaluate The Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) in Healthy Population Aged 18 Years Old and Above	https://clinicaltrials.gov/show/NCT04510207	NCT04510207	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1798	tri09664	NCT04914832	ClinicalTrials.gov	Effectiveness of Covid-19 Vaccination in Eswatini Against SARS-CoV-2 Associated Hospitalization and Death	https://clinicaltrials.gov/show/NCT04914832	NCT04914832	2022-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	ChAdOx1 nCoV-19 (Ox-AZ)	no
1664	tri07058	NCT04625725	ClinicalTrials.gov	Phase III Double-blind, Placebo-controlled Study of AZD7442 for Pre-exposure Prophylaxis of COVID-19 in Adult.	https://clinicaltrials.gov/show/NCT04625725	EUCTR2020-004356-16; NCT04625725	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	biologics	cilgavimab;tixagevimab	no
1664	tri07058	NCT04625725	ClinicalTrials.gov	Phase III Double-blind, Placebo-controlled Study of AZD7442 for Pre-exposure Prophylaxis of COVID-19 in Adult.	https://clinicaltrials.gov/show/NCT04625725	EUCTR2020-004356-16; NCT04625725	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1665	tri07059	NCT04625972	ClinicalTrials.gov	Phase III Double-blind, Placebo-controlled Study of AZD7442 for Post- Exposure Prophylaxis of COVID-19 in Adults	https://clinicaltrials.gov/show/NCT04625972	EUCTR2020-004719-28; NCT04625972	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	biologics	cilgavimab;tixagevimab	no
1665	tri07059	NCT04625972	ClinicalTrials.gov	Phase III Double-blind, Placebo-controlled Study of AZD7442 for Post- Exposure Prophylaxis of COVID-19 in Adults	https://clinicaltrials.gov/show/NCT04625972	EUCTR2020-004719-28; NCT04625972	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1652	tri06896	NCT04641481	ClinicalTrials.gov	An Efficacy and Safety Clinical Trial of an Investigational COVID-19 Vaccine (BBV152) in Adult Volunteers	https://clinicaltrials.gov/show/NCT04641481	CTRI/2020/11/028976; NCT04641481	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	BBV152 (Covaxin)	no
1652	tri06896	NCT04641481	ClinicalTrials.gov	An Efficacy and Safety Clinical Trial of an Investigational COVID-19 Vaccine (BBV152) in Adult Volunteers	https://clinicaltrials.gov/show/NCT04641481	CTRI/2020/11/028976; NCT04641481	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1553	tri05660	NCT04471519	ClinicalTrials.gov	Whole-Virion Inactivated SARS-CoV-2 Vaccine (BBV152) for COVID-19 in Healthy Volunteers	https://clinicaltrials.gov/show/NCT04471519	CTRI/2020/07/026300; NCT04471519	2020-07-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	BBV152 (Covaxin)	no
1553	tri05660	NCT04471519	ClinicalTrials.gov	Whole-Virion Inactivated SARS-CoV-2 Vaccine (BBV152) for COVID-19 in Healthy Volunteers	https://clinicaltrials.gov/show/NCT04471519	CTRI/2020/07/026300; NCT04471519	2020-07-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	BBV152 (Covaxin)	no
1771	tri08872	NCT04860739	ClinicalTrials.gov	Vaccination With COMIRNATY in Subjects With a VAXZEVRIA First Dose	https://clinicaltrials.gov/show/NCT04860739	EUCTR2021-001978-37; NCT04860739	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
1771	tri08872	NCT04860739	ClinicalTrials.gov	Vaccination With COMIRNATY in Subjects With a VAXZEVRIA First Dose	https://clinicaltrials.gov/show/NCT04860739	EUCTR2021-001978-37; NCT04860739	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	no_treatment	NULL	NULL	NULL	NULL
1791	tri09557	ACTRN12621000532808	ANZCTR	Vaccination of kidney transplant and dialysis patients and their close household contacts against COVID-19	https://anzctr.org.au/ACTRN12621000532808.aspx	ACTRN12621000532808	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	BNT162b2 (Comirnaty)	no
1791	tri09557	ACTRN12621000532808	ANZCTR	Vaccination of kidney transplant and dialysis patients and their close household contacts against COVID-19	https://anzctr.org.au/ACTRN12621000532808.aspx	ACTRN12621000532808	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	ChAdOx1 nCoV-19 (Vaxzevria)	no
1320	tri03745	NCT04324606	ClinicalTrials.gov	A Study of a Candidate COVID-19 Vaccine (COV001)	https://clinicaltrials.gov/show/NCT04324606	NCT04324606; EUCTR2020-001072-15; ISRCTN15281137	2021-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	ChAdOx1 nCoV-19 (Vaxzevria)	no
1320	tri03745	NCT04324606	ClinicalTrials.gov	A Study of a Candidate COVID-19 Vaccine (COV001)	https://clinicaltrials.gov/show/NCT04324606	NCT04324606; EUCTR2020-001072-15; ISRCTN15281137	2021-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	other_unknown	NULL	NULL	NULL	NULL
1543	tri05447	NCT04450004	ClinicalTrials.gov	Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.	https://clinicaltrials.gov/show/NCT04450004	NCT04450004	2021-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	CoVLP (Covifenz)	no
1543	tri05447	NCT04450004	ClinicalTrials.gov	Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.	https://clinicaltrials.gov/show/NCT04450004	NCT04450004	2021-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	CoVLP (Covifenz)	no
1543	tri05447	NCT04450004	ClinicalTrials.gov	Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.	https://clinicaltrials.gov/show/NCT04450004	NCT04450004	2021-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	CoVLP (Covifenz)	no
1543	tri05447	NCT04450004	ClinicalTrials.gov	Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.	https://clinicaltrials.gov/show/NCT04450004	NCT04450004	2021-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	CoVLP (Covifenz);CpG 1018 (adjuvant)	no
1543	tri05447	NCT04450004	ClinicalTrials.gov	Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.	https://clinicaltrials.gov/show/NCT04450004	NCT04450004	2021-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	CoVLP (Covifenz);CpG 1018 (adjuvant)	no
1543	tri05447	NCT04450004	ClinicalTrials.gov	Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.	https://clinicaltrials.gov/show/NCT04450004	NCT04450004	2021-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	CoVLP (Covifenz);CpG 1018 (Adjuvant)	no
1543	tri05447	NCT04450004	ClinicalTrials.gov	Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.	https://clinicaltrials.gov/show/NCT04450004	NCT04450004	2021-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	AS03 (adjuvant);CoVLP (Covifenz)	no
1543	tri05447	NCT04450004	ClinicalTrials.gov	Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.	https://clinicaltrials.gov/show/NCT04450004	NCT04450004	2021-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	AS03 (adjuvant);CoVLP (Covifenz)	no
1543	tri05447	NCT04450004	ClinicalTrials.gov	Safety, Tolerability and Immunogenicinity of a Coronavirus-Like Particle COVID-19 Vaccine in Adults Aged 18-55 Years.	https://clinicaltrials.gov/show/NCT04450004	NCT04450004	2021-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	AS03 (adjuvant);CoVLP (Covifenz)	no
1544	tri05492	NCT04453852	ClinicalTrials.gov	Monovalent Recombinant COVID19 Vaccine	https://clinicaltrials.gov/show/NCT04453852	NCT04453852	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	COVAX-19 (SpikoGen)	no
1544	tri05492	NCT04453852	ClinicalTrials.gov	Monovalent Recombinant COVID19 Vaccine	https://clinicaltrials.gov/show/NCT04453852	NCT04453852	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
