,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
2238,26bx2kwn,['NCT00608764'],['NCT'],,,10.1101/2020.05.22.20108084,,26bx2kwn,http://medrxiv.org/cgi/content/short/2020.05.22.20108084v1?rss=1; https://doi.org/10.1101/2020.05.22.20108084,Assessment of small pulmonary blood vessels in COVID-19 patients using HRCT,False,,http://doi.org/10.1101/2020.05.22.20108084
2239,26fqt40h,['NCT04349371'],['NCT'],,,10.1101/2021.02.20.432092,,26fqt40h,https://doi.org/10.1101/2021.02.20.432092,Inhibition of SARS-CoV-2 infection in human cardiomyocytes by targeting the Sigma-1 receptor disrupts cytoskeleton architecture and contractility,False,,http://doi.org/10.1101/2021.02.20.432092
2250,26tcm8i8,['NCT04400279'],['NCT'],['clinicaltrials.gov'],,10.1101/2021.04.14.21255519,,26tcm8i8,http://medrxiv.org/cgi/content/short/2021.04.14.21255519v1?rss=1; https://doi.org/10.1101/2021.04.14.21255519,"COVID-19 Pandemic and Exercise (COPE) Trial 1 The COvid-19 Pandemic and Exercise (COPE) Trial: A multi-group randomized controlled trial comparing effects of an app-based, at-home exercise program to waitlist control on depressive symptoms Word count: 2,697 COVID-19 Pandemic and Exercise (COPE) Trial 2 Funding",False,,http://doi.org/10.1101/2021.04.14.21255519
2273,27t269pd,['NCT02517489'],['NCT'],,,10.1101/2020.06.28.20141911,,27t269pd,http://medrxiv.org/cgi/content/short/2020.06.28.20141911v1?rss=1; https://doi.org/10.1101/2020.06.28.20141911,Characteristics and outcomes of Acute Respiratory Distress Syndrome related to,False,,http://doi.org/10.1101/2020.06.28.20141911
2295,28q1e932,['NCT03916029'],['NCT'],['ClinicalTrials.gov'],,10.1186/s13063-021-05215-7,,28q1e932,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8207498/,"A community-based service enhancement model of training and employing Ear Health Facilitators to address the crisis in ear and hearing health of Aboriginal children in the Northern Territory, the Hearing for Learning Initiative (the HfLI): study protocol for a stepped-wedge cluster randomised trial",False,,http://doi.org/10.1186/s13063-021-05215-7
2539,2h1dqge0,"['NCT04315298', 'ChiCTR2000029765', 'NCT04355494', 'NCT04320615', 'NCT04346797', 'NCT04288713']","['ChiCTR', 'NCT']",,,10.1016/j.acci.2020.10.004,,2h1dqge0,https://www.sciencedirect.com/science/article/pii/S0122726220301014?v=s5; https://api.elsevier.com/content/article/pii/S0122726220301014,,False,,http://doi.org/10.1016/j.acci.2020.10.004
2546,2hbcbvt6,"['ChiCTR2000029609', 'ChiCTR2000029559', 'ChiCTR2000029741', 'ChiCTR2000029740']",['ChiCTR'],"['Chinese Clinical Trial Registry', 'Clinicaltrials.gov']",,10.1101/2020.04.08.20054551,,2hbcbvt6,http://medrxiv.org/cgi/content/short/2020.04.08.20054551v1?rss=1; https://doi.org/10.1101/2020.04.08.20054551,23. RTI Health Solutions,False,,http://doi.org/10.1101/2020.04.08.20054551
2617,2jyp3ift,['NCT04603794'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.adaj.2021.05.021,,2jyp3ift,https://api.elsevier.com/content/article/pii/S000281772100355X; https://www.sciencedirect.com/science/article/pii/S000281772100355X?v=s5,Journal Pre-proof Estimating salivary carriage of SARS-CoV2 in non-symptomatic individuals and efficacy of mouthwash in reducing viral load: a randomized controlled trial Estimating salivary carriage of SARS-CoV2 in non-symptomatic individuals and efficacy of mouthwash in reducing viral load: a randomized controlled trial,False,,http://doi.org/10.1016/j.adaj.2021.05.021
2639,2kqfn7y6,['NCT02867358'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.biopha.2020.110641,,2kqfn7y6,https://api.elsevier.com/content/article/pii/S0753332220308349; https://www.sciencedirect.com/science/article/pii/S0753332220308349?v=s5,Lianhua Qingwen prescription for Coronavirus disease 2019 (COVID-19) treatment: advances and prospects,False,,http://doi.org/10.1016/j.biopha.2020.110641
2643,2kx4ybgn,['NCT04642638'],['NCT'],,,10.1016/j.vaccine.2021.06.057,,2kx4ybgn,https://api.elsevier.com/content/article/pii/S0264410X21008070; https://www.sciencedirect.com/science/article/pii/S0264410X21008070?v=s5,To appear in: Vaccine,False,,http://doi.org/10.1016/j.vaccine.2021.06.057
2691,2mqax3qr,['ISRCTN56609224'],"['isrctn', 'ISRCTN']",,,10.1101/2020.10.19.20215228,,2mqax3qr,https://doi.org/10.1101/2020.10.19.20215228; http://medrxiv.org/cgi/content/short/2020.10.19.20215228v1?rss=1,Title: Use of dried blood spot samples for SARS-CoV-2 antibody detection using the Roche 1 Elecsys ® high throughput immunoassay 2,False,,http://doi.org/10.1101/2020.10.19.20215228
2709,2n5skb51,"['NCT00886353', 'NCT 01597635']",['NCT'],,,10.1101/2021.05.17.444533,,2n5skb51,https://doi.org/10.1101/2021.05.17.444533,High level production and characterization of truncated human angiotensin converting enzyme 2 in Nicotiana benthamiana plant as a potential therapeutic target in COVID-19,False,,http://doi.org/10.1101/2021.05.17.444533
2719,2nruf2g7,['NCT04368988'],"['Ctri', 'NCT']",,,10.1101/2020.06.29.178509,,2nruf2g7,https://doi.org/10.1101/2020.06.29.178509,Title: SARS-CoV-2 spike glycoprotein vaccine candidate NVX-CoV2373 elicits 1 immunogenicity in baboons and protection in mice 2 3,False,,http://doi.org/10.1101/2020.06.29.178509
2733,2ocoh97e,"['NCT04441684', 'NCT04750720']",['NCT'],['ClinicalTrials.gov'],,10.1101/2021.02.12.430472,,2ocoh97e,https://doi.org/10.1101/2021.02.12.430472,Sensitivity of infectious SARS-CoV-2 B.1.1.7 and B.1.351 variants to neutralizing antibodies,False,,http://doi.org/10.1101/2021.02.12.430472
2783,2qcsfd87,"['NCT04350593', 'NCT04318418', 'NCT04324736', 'NCT04341935']",['NCT'],['Clinicaltrials.gov'],,10.1159/000511354,,2qcsfd87,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7649685/,COVID-19 and Diabetes Mellitus: The Link and Clinical Implications,False,,http://doi.org/10.1159/000511354
2853,2ssd39m1,['NCT04402957'],['NCT'],['ClinicalTrials.gov'],,10.1101/2021.06.07.21258484,,2ssd39m1,http://medrxiv.org/cgi/content/short/2021.06.07.21258484v1?rss=1; https://doi.org/10.1101/2021.06.07.21258484,A functionally distinct neutrophil landscape in severe COVID-19 reveals opportunities for adjunctive therapies,False,,http://doi.org/10.1101/2021.06.07.21258484
2917,2uz3sjg6,['CTRI/2020/05/025275'],['CTRI'],,,10.1101/2021.02.17.21251899,,2uz3sjg6,https://doi.org/10.1101/2021.02.17.21251899; http://medrxiv.org/cgi/content/short/2021.02.17.21251899v1?rss=1,Title,False,,http://doi.org/10.1101/2021.02.17.21251899
2978,2x1k9maj,['NCT00655421'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1016/j.sintl.2020.100046,,2x1k9maj,https://api.elsevier.com/content/article/pii/S2666351120300462; https://www.sciencedirect.com/science/article/pii/S2666351120300462?v=s5,Journal Pre-proof Oral Cancer Diagnosis and Perspectives in India Title: Oral Cancer Diagnosis and Perspectives in India Title: Oral Cancer Diagnosis and Perspectives in India 1,False,,http://doi.org/10.1016/j.sintl.2020.100046
2989,2xfn6twk,['NCT00440167'],['NCT'],,,10.1101/2020.05.01.20087668,,2xfn6twk,http://medrxiv.org/cgi/content/short/2020.05.01.20087668v1?rss=1,Article 1 Bacterial lipopolysaccharide as negative predictor of gemcitabine efficacy in 2 advanced pancreatic cancer -translational results from the AIO-PK0104 phase 3 3 study 4,False,,http://doi.org/10.1101/2020.05.01.20087668
3027,2yrqjw1o,['NCT02870829'],['NCT'],['ClinicalTrials.gov'],,10.1097/md.0000000000021906,,2yrqjw1o,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7478798/,Treatment to reduce vascular calcification in hemodialysis patients using vitamin K (Trevasc-HDK) A study protocol for a randomized controlled trial,False,,http://doi.org/10.1097/md.0000000000021906
3044,2z8jdob6,['KCT 0004431'],['KCT'],['Clinical Research Information Service'],,10.1186/s13054-020-03310-w,,2z8jdob6,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7538059/,Chlorhexidine bathing of the exposed circuits in extracorporeal membrane oxygenation: an uncontrolled before-and- after study,False,,http://doi.org/10.1186/s13054-020-03310-w
3080,30cxm393,['NCT02646839'],['NCT'],,,10.1016/s2666-6367(21)00031-2,,30cxm393,https://api.elsevier.com/content/article/pii/S2666636721000312; https://www.sciencedirect.com/science/article/pii/S2666636721000312,5 COVID-19 in Hematopoietic Cell Transplant Recipients: A CIBMTR Study,False,,http://doi.org/10.1016/s2666-6367(21)00031-2
3087,30ihtibn,['NCT04358614'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.jinf.2020.06.052,,30ihtibn,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7313480/,,False,,http://doi.org/10.1016/j.jinf.2020.06.052
3101,31342511,"['NCT02122952', 'NCT02849626', 'NCT03421977', 'NCT02224573', 'NCT02908685', 'NCT02091375', 'NCT02224703']",['NCT'],,,10.1111/dmcn.14411,31342511,sxd4t2tz,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7163607/,"DEVELOPMENTAL MEDICINE & CHILD NEUROLOGY ABSTRACTS Poster Presentations Quality improvement project on the investigation, assessment and management of childhood epilepsy",False,,http://doi.org/10.1111/dmcn.14411
3102,3137lzu5,"['NCT03891420', 'NCT03776786']",['NCT'],['clinicaltrials.gov'],,10.1007/s40506-020-00232-7,,3137lzu5,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7351566/,Vaccination and Therapeutics: Responding to the Changing Epidemiology of Yellow Fever,False,,http://doi.org/10.1007/s40506-020-00232-7
3119,31636349,"['ISRCTN25003627', 'NCT03373500']","['ISRCTN', 'NCT']",,,10.1038/s41371-020-00410-6,31636349,efprpk72,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7491598/,Abstracts from the 2020 Annual Scientific Meeting of the British and Irish Hypertension Society (BIHS),False,,http://doi.org/10.1038/s41371-020-00410-6
3189,31894001,"['NCT03319667', 'NCT03511066', 'NCT02715284', 'NCT03602859', 'NCT02528903', 'NCT03478891', 'NCT03277261', 'NCT02623322', 'NCT01719874', 'NCT02612311', 'NCT03277248', 'NCT03719586', 'NCT02878330', 'NCT02967692', 'NCT02990338', 'NCT03275285', 'NCT02579083']",['NCT'],,,10.1186/s12929-019-0592-z,31894001,gthsy86t,https://www.ncbi.nlm.nih.gov/pubmed/31894001/; https://doi.org/10.1186/s12929-019-0592-z,Development of therapeutic antibodies for the treatment of diseases,False,,http://doi.org/10.1186/s12929-019-0592-z
3241,31903811,"['NCT01704365', 'NCT03739112', 'NCT01709019']",['NCT'],['ClinicalTrials.gov'],,10.1080/14760584.2020.1758070,31903811,1tn3a4qs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7196924/,Gold nanoparticles for preparation of antibodies and vaccines against infectious diseases,False,,http://doi.org/10.1080/14760584.2020.1758070
3245,31906351,"['NCT02568215', 'NCT03547245', 'NCT02716675']",['NCT'],['ClinicalTrials.gov'],,10.3390/vaccines8010013,31906351,8keu2uay,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7157687/,Exploiting B Cell Receptor Analyses to Inform on HIV-1 Vaccination Strategies,False,,http://doi.org/10.3390/vaccines8010013
3254,31907011,['NCT02395861'],['NCT'],['ClinicalTrials.gov'],,10.1186/s13054-019-2718-9,31907011,obrq7q57,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6945639/,Brainstem dysfunction in critically ill patients,False,,http://doi.org/10.1186/s13054-019-2718-9
3260,31908779,['NCT01760967'],['NCT'],['ClinicalTrials.gov'],,10.1186/s40560-019-0415-z,31908779,f9tg6xsg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6939335/,Dexmedetomidine improved renal function in patients with severe sepsis: an exploratory analysis of a randomized controlled trial,False,,http://doi.org/10.1186/s40560-019-0415-z
3261,31908851,"['NCT00456183', 'NCT02709278', 'NCT02380508', 'NCT00480714']",['NCT'],['ClinicalTrials.gov'],,10.1038/s41541-019-0148-y,31908851,44ip3jda,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6941960/,ARTICLE Identification of antigens presented by MHC for vaccines against tuberculosis,False,,http://doi.org/10.1038/s41541-019-0148-y
3272,31911641,['NCT03242057'],['NCT'],,,10.1038/s41372-019-0578-4,31911641,d1ubbjs9,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222927/,Comparison of extubation success using noninvasive positive pressure ventilation (NIPPV) versus noninvasive neurally adjusted ventilatory assist (NI-NAVA),False,,http://doi.org/10.1038/s41372-019-0578-4
3281,31912201,['NCT03098888'],['NCT'],['clinicaltrials.gov'],,10.1007/s00134-019-05896-4,31912201,k2kca8zl,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223716/,"Benefit-to-risk balance of bronchoalveolar lavage in the critically ill. A prospective, multicenter cohort study",False,,http://doi.org/10.1007/s00134-019-05896-4
3282,31912202,['ISRCTN73485024'],['ISRCTN'],,,10.1007/s00134-019-05836-2,31912202,qjvgiehe,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7067734/,The influence of time to adrenaline administration in the Paramedic 2 randomised controlled trial,False,,http://doi.org/10.1007/s00134-019-05836-2
3283,31912203,['NCT02731898'],['NCT'],,,10.1007/s00134-019-05867-9,31912203,v6tj958h,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222132/,Inter-country variability over time in the mortality of mechanically ventilated patients,False,,http://doi.org/10.1007/s00134-019-05867-9
3284,31912206,"['NCT03376321', 'NCT02532283', 'NCT03684044']",['NCT'],,,10.1007/s00134-019-05868-8,31912206,fkz10jkf,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095473/,Severe flu management: a point of view,False,,http://doi.org/10.1007/s00134-019-05868-8
3285,31912207,"['NCT01167582', 'NCT03309579', 'NTR5653', 'NCT02968654', 'NCT03260478', 'NCT02648113', 'NCT03284944']","['NTR5653', 'NCT']",,,10.1007/s00134-019-05884-8,31912207,dqd7fx1l,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223433/,Transfusion strategies in non-bleeding critically ill adults: a clinical practice guideline from the European Society of Intensive Care Medicine,False,,http://doi.org/10.1007/s00134-019-05884-8
3299,31915932,"['NCT00841399', 'NCT01632332', 'NCT01479244', 'NCT00393783', 'NCT01355393', 'NCT00847171', 'NCT02924883', 'NCT00317603', 'NCT00640861', 'NCT00524277', 'NCT00880464', 'NCT01570036', 'NCT02636582', 'NCT03414658', 'NCT02297698', 'NCT01532960', 'NCT00436254']",['NCT'],"['clinicaltrials.gov', 'Clinicaltrials.gov']",,10.1007/s00005-019-00566-1,31915932,y0iq3la2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223380/,HER2-Positive Breast Cancer Immunotherapy: A Focus on Vaccine Development,False,,http://doi.org/10.1007/s00005-019-00566-1
3324,31924756,"['NCT02818582', 'NCT03719586']",['NCT'],,,10.1038/s41467-019-13940-6,31924756,393k3lq6,https://www.ncbi.nlm.nih.gov/pubmed/31924756/; https://doi.org/10.1038/s41467-019-13940-6,"Comparative therapeutic efficacy of remdesivir and combination lopinavir, ritonavir, and interferon beta against MERS-CoV",False,,http://doi.org/10.1038/s41467-019-13940-6
3325,31925317,"['NCT01227135', 'NCT00006343']",['NCT'],,,10.1038/s41375-019-0700-9,31925317,c4h4b05x,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224085/,A randomised phase II trial of hydroxychloroquine and imatinib versus imatinib alone for patients with chronic myeloid leukaemia in major cytogenetic response with residual disease,False,,http://doi.org/10.1038/s41375-019-0700-9
3331,31926483,"['NCT02907593', 'NCT02452476']",['NCT'],['ClinicalTrials.gov'],,10.1038/s41390-020-0750-8,31926483,awz0vmm7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223236/,Surfactant replacement therapy: from biological basis to current clinical practice,False,,http://doi.org/10.1038/s41390-020-0750-8
3337,31927703,['NCT03580993'],['NCT'],['ClinicalTrials.gov'],,10.1007/s10877-020-00460-8,31927703,qyqs293j,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222928/,Ultrasonographic evaluation of lung and heart in predicting successful weaning in mechanically ventilated neurosurgical patients,False,,http://doi.org/10.1007/s10877-020-00460-8
3366,31936284,"['NCT00819390', 'NCT01272310', 'NCT00391313', 'NCT03100045', 'NCT01833845', 'NCT01650558', 'ISRCTN30019040', 'NCT02004314', 'NCT00284687', 'NCT00849602', 'NCT01078779', 'NCT04098744']","['ISRCTN', 'NCT']",,,10.3390/microorganisms8010085,31936284,k4tghibp,https://doi.org/10.3390/microorganisms8010085; https://www.ncbi.nlm.nih.gov/pubmed/31936284/,microorganisms The Use of Antimalarial Drugs against Viral Infection,False,,http://doi.org/10.3390/microorganisms8010085
3386,31940097,['NCT02673879'],['NCT'],['clinicaltrials.gov'],,10.1007/s11886-020-1254-1,31940097,pakh49dy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222865/,Diagnosis and Management of Tuberculous Pericarditis: What Is New?,False,,http://doi.org/10.1007/s11886-020-1254-1
3391,31941523,"['ISRCTN92755158', 'NCT02258451', 'NCT02258464']","['EudraCT', 'ISRCTN', 'NCT']",['ClinicalTrials.gov'],,10.1186/s13063-019-3643-6,31941523,ewdasf0k,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6961242/,CApecitabine plus Radium-223 (Xofigo™) in breast cancer patients with BONe metastases (CARBON): study protocol for a phase IB/IIA randomised controlled trial,False,,http://doi.org/10.1186/s13063-019-3643-6
3392,31941546,"['NCT02917551', 'NCT02261506', 'NCT03005145']",['NCT'],"['ClinicalTrials.gov', 'Clinicaltrials.gov']",,10.1186/s13063-019-4033-9,31941546,rqd9b13s,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6964073/,A pilot randomized controlled trial of 7 versus 14 days of antibiotic treatment for bloodstream infection on non-intensive care versus intensive care wards,False,,http://doi.org/10.1186/s13063-019-4033-9
3398,31942034,['NCT 02942277'],['NCT'],,,10.1038/s41598-019-57384-w,31942034,79peyzc9,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6962329/,A C-terminal Pfs48/45 malaria transmission-blocking vaccine candidate produced in the baculovirus expression system,False,,http://doi.org/10.1038/s41598-019-57384-w
3446,31954742,['NCT02572817'],['NCT'],,,10.1016/j.jinf.2019.11.024,31954742,uy4816dy,https://doi.org/10.1016/j.jinf.2019.11.024; https://api.elsevier.com/content/article/pii/S0163445320300256; https://www.sciencedirect.com/science/article/pii/S0163445320300256; https://www.ncbi.nlm.nih.gov/pubmed/31954742/,"Specificity, kinetics and longevity of antibody responses to avian influenza A(H7N9) virus infection in humans",False,,http://doi.org/10.1016/j.jinf.2019.11.024
3462,31959942,"['ISRCTN46328341', 'NCT03188796', 'NCT03096314']","['ISRCTN', 'NCT']",,,10.1038/s41430-020-0558-y,31959942,pm7ihh9t,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7091696/,European Journal of Clinical Nutrition Vitamin D deficiency 2.0: an update on the current status worldwide,False,,http://doi.org/10.1038/s41430-020-0558-y
3465,31960069,"['NCT02696902', 'NCT01455675']",['NCT'],,,10.1007/s00134-019-05905-6,31960069,lg2n8brx,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224039/,Understanding resistance in Pseudomonas,False,,http://doi.org/10.1007/s00134-019-05905-6
3487,31965214,['NCT02923375'],['NCT'],['ClinicalTrials.gov'],,10.1007/s00018-020-03454-6,31965214,jfge91uq,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223321/,Mechanisms underlying the protective effects of mesenchymal stem cell-based therapy,False,,http://doi.org/10.1007/s00018-020-03454-6
3499,31969170,"['NCT03910972', 'NCT03799510', 'NCT03041766']",['NCT'],['clinicaltrials.gov'],,10.1186/s12929-020-0621-y,31969170,aqv7xhng,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6977295/,Schistosomiasis vaccine development: update on human clinical trials,False,,http://doi.org/10.1186/s12929-020-0621-y
