,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
2092,31915932,"['NCT00436254', 'NCT02636582', 'NCT00393783', 'NCT00640861', 'NCT00847171', 'NCT01532960', 'NCT02297698', 'NCT00317603', 'NCT01479244', 'NCT02924883', 'NCT01632332', 'NCT01355393', 'NCT01570036', 'NCT00524277', 'NCT00841399', 'NCT00880464', 'NCT03414658']",['NCT'],"['clinicaltrials.gov', 'Clinicaltrials.gov']",,10.1007/s00005-019-00566-1,31915932,y0iq3la2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223380/,HER2-Positive Breast Cancer Immunotherapy: A Focus on Vaccine Development,False,,http://doi.org/10.1007/s00005-019-00566-1
2117,31924756,"['NCT02818582', 'NCT03719586']",['NCT'],,,10.1038/s41467-019-13940-6,31924756,393k3lq6,https://www.ncbi.nlm.nih.gov/pubmed/31924756/; https://doi.org/10.1038/s41467-019-13940-6,"Comparative therapeutic efficacy of remdesivir and combination lopinavir, ritonavir, and interferon beta against MERS-CoV",False,,http://doi.org/10.1038/s41467-019-13940-6
2118,31925317,"['NCT00006343', 'NCT01227135']",['NCT'],,,10.1038/s41375-019-0700-9,31925317,c4h4b05x,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224085/,A randomised phase II trial of hydroxychloroquine and imatinib versus imatinib alone for patients with chronic myeloid leukaemia in major cytogenetic response with residual disease,False,,http://doi.org/10.1038/s41375-019-0700-9
2124,31926483,"['NCT02452476', 'NCT02907593']",['NCT'],['ClinicalTrials.gov'],,10.1038/s41390-020-0750-8,31926483,awz0vmm7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223236/,Surfactant replacement therapy: from biological basis to current clinical practice,False,,http://doi.org/10.1038/s41390-020-0750-8
2130,31927703,['NCT03580993'],['NCT'],['ClinicalTrials.gov'],,10.1007/s10877-020-00460-8,31927703,qyqs293j,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222928/,Ultrasonographic evaluation of lung and heart in predicting successful weaning in mechanically ventilated neurosurgical patients,False,,http://doi.org/10.1007/s10877-020-00460-8
2159,31936284,"['NCT01078779', 'NCT00849602', 'NCT00391313', 'NCT00284687', 'NCT03100045', 'NCT01272310', 'NCT01833845', 'NCT01650558', 'NCT00819390', 'NCT04098744', 'ISRCTN30019040', 'NCT02004314']","['ISRCTN', 'NCT']",,,10.3390/microorganisms8010085,31936284,k4tghibp,https://doi.org/10.3390/microorganisms8010085; https://www.ncbi.nlm.nih.gov/pubmed/31936284/,microorganisms The Use of Antimalarial Drugs against Viral Infection,False,,http://doi.org/10.3390/microorganisms8010085
2179,31940097,['NCT02673879'],['NCT'],['clinicaltrials.gov'],,10.1007/s11886-020-1254-1,31940097,pakh49dy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222865/,Diagnosis and Management of Tuberculous Pericarditis: What Is New?,False,,http://doi.org/10.1007/s11886-020-1254-1
2184,31941523,"['ISRCTN92755158', 'NCT02258451', 'NCT02258464']","['ISRCTN', 'EudraCT', 'NCT']",['ClinicalTrials.gov'],,10.1186/s13063-019-3643-6,31941523,ewdasf0k,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6961242/,CApecitabine plus Radium-223 (Xofigo™) in breast cancer patients with BONe metastases (CARBON): study protocol for a phase IB/IIA randomised controlled trial,False,,http://doi.org/10.1186/s13063-019-3643-6
2185,31941546,"['NCT02917551', 'NCT03005145', 'NCT02261506']",['NCT'],"['ClinicalTrials.gov', 'Clinicaltrials.gov']",,10.1186/s13063-019-4033-9,31941546,rqd9b13s,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6964073/,A pilot randomized controlled trial of 7 versus 14 days of antibiotic treatment for bloodstream infection on non-intensive care versus intensive care wards,False,,http://doi.org/10.1186/s13063-019-4033-9
2191,31942034,['NCT 02942277'],['NCT'],,,10.1038/s41598-019-57384-w,31942034,79peyzc9,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6962329/,A C-terminal Pfs48/45 malaria transmission-blocking vaccine candidate produced in the baculovirus expression system,False,,http://doi.org/10.1038/s41598-019-57384-w
2238,31954742,['NCT02572817'],['NCT'],,,10.1016/j.jinf.2019.11.024,31954742,uy4816dy,https://doi.org/10.1016/j.jinf.2019.11.024; https://api.elsevier.com/content/article/pii/S0163445320300256; https://www.sciencedirect.com/science/article/pii/S0163445320300256; https://www.ncbi.nlm.nih.gov/pubmed/31954742/,"Specificity, kinetics and longevity of antibody responses to avian influenza A(H7N9) virus infection in humans",False,,http://doi.org/10.1016/j.jinf.2019.11.024
2254,31959942,"['NCT03096314', 'ISRCTN46328341', 'NCT03188796']","['ISRCTN', 'NCT']",,,10.1038/s41430-020-0558-y,31959942,pm7ihh9t,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7091696/,European Journal of Clinical Nutrition Vitamin D deficiency 2.0: an update on the current status worldwide,False,,http://doi.org/10.1038/s41430-020-0558-y
2257,31960069,"['NCT01455675', 'NCT02696902']",['NCT'],,,10.1007/s00134-019-05905-6,31960069,lg2n8brx,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224039/,Understanding resistance in Pseudomonas,False,,http://doi.org/10.1007/s00134-019-05905-6
2279,31965214,['NCT02923375'],['NCT'],['ClinicalTrials.gov'],,10.1007/s00018-020-03454-6,31965214,jfge91uq,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223321/,Mechanisms underlying the protective effects of mesenchymal stem cell-based therapy,False,,http://doi.org/10.1007/s00018-020-03454-6
2291,31969170,"['NCT03041766', 'NCT03799510', 'NCT03910972']",['NCT'],['clinicaltrials.gov'],,10.1186/s12929-020-0621-y,31969170,aqv7xhng,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6977295/,Schistosomiasis vaccine development: update on human clinical trials,False,,http://doi.org/10.1186/s12929-020-0621-y
2314,31974920,"['NCT01799993', 'NCT02440828']",['NCT'],['ClinicalTrials.gov'],,10.1007/s00134-019-05914-5,31974920,y9dt0o9o,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222068/,Effect of adjunctive tobramycin inhalation versus placebo on early clinical response in the treatment of ventilator-associated pneumonia: the VAPORISE randomized-controlled trial,False,,http://doi.org/10.1007/s00134-019-05914-5
2327,31980954,['NCT02967549'],['NCT'],['clinicaltrials.gov'],,10.1007/s00431-020-03584-w,31980954,96qhi9by,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7220976/,Proportional assist ventilation (PAV) versus neurally adjusted ventilator assist (NAVA): effect on oxygenation in infants with evolving or established bronchopulmonary dysplasia,False,,http://doi.org/10.1007/s00431-020-03584-w
2334,31981100,"['NCT02931539', 'NCT03930615', 'NCT03940586', 'NCT02927067']",['NCT'],,,10.1007/s11899-020-00557-6,31981100,o4jn5883,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223398/,Moving Past Ganciclovir and Foscarnet: Advances in CMV Therapy,False,,http://doi.org/10.1007/s11899-020-00557-6
2344,31984466,"['NCT03204981', 'NCT01576042', 'NCT02848781', 'NCT03041519', 'NCT01791543', 'NCT02130765', 'NCT02830360', 'NCT01045668', 'NCT03531502', 'NCT01547208', 'NCT02994446', 'NCT02216760', 'NCT03421834', 'NCT01798277', 'NCT02114528', 'NCT01557842', 'NCT01097330', 'NCT02301390', 'NCT02083016']",['NCT'],,,10.1007/s10840-019-00663-3,31984466,q512vvj8,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223859/,2019 HRS/EHRA/APHRS/LAHRS expert consensus statement on catheter ablation of ventricular arrhythmias,False,,http://doi.org/10.1007/s10840-019-00663-3
2349,31986257,['ChiCTR2000029308'],['ChiCTR'],,,10.1016/S0140-6736(20)30185-9,31986257,tijcxtwx,https://www.sciencedirect.com/science/article/pii/S0140673620301859; https://api.elsevier.com/content/article/pii/S0140673620301859; https://www.ncbi.nlm.nih.gov/pubmed/31986257/; https://doi.org/10.1016/s0140-6736(20)30185-9,A novel coronavirus outbreak of global health concern.,False,False,http://doi.org/10.1016/S0140-6736(20)30185-9
2360,31989228,['NCT02148796'],['NCT'],,,10.1007/s00281-020-00781-5,31989228,n264431o,https://www.ncbi.nlm.nih.gov/pubmed/31989228/; https://doi.org/10.1007/s00281-020-00781-5,Role of viruses in asthma,False,,http://doi.org/10.1007/s00281-020-00781-5
2372,31992213,['DRKS00014925'],['DRKS'],,,10.1186/s12871-020-0944-y,31992213,lorcfe5r,https://doi.org/10.1186/s12871-020-0944-y; https://www.ncbi.nlm.nih.gov/pubmed/31992213/,Flow-controlled ventilation (FCV) improves regional ventilation in obese patients -a randomized controlled crossover trial,False,,http://doi.org/10.1186/s12871-020-0944-y
2388,31993217,['NCT01381744'],['NCT'],['ClinicalTrials.gov'],,10.1038/s41541-020-0156-y,31993217,j6txbpz4,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6978331/,Flagellin adjuvanted F1/V subunit plague vaccine induces T cell and functional antibody responses with unique gene signatures,False,,http://doi.org/10.1038/s41541-020-0156-y
2421,31999695,"['NCT03041766', 'NCT03799510', 'NCT03910972']",['NCT'],,,10.1371/journal.pntd.0007860,31999695,lagv3tp7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6991954/,Reassessing therapeutic antibodies for neglected and tropical diseases,False,,http://doi.org/10.1371/journal.pntd.0007860
2433,31njndob,"['NCT04320277', 'NCT04331899']",['NCT'],['clinicaltrials.gov'],,10.1101/2020.05.05.077867,,31njndob,https://doi.org/10.1101/2020.05.05.077867,Type III interferons disrupt the lung epithelial barrier upon viral recognition. 1 2,False,,http://doi.org/10.1101/2020.05.05.077867
2465,32005285,['NCT03896763'],['NCT'],,,10.1186/s13054-020-2741-x,32005285,t05ijp8u,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6995130/,The impact of high frequency oscillatory ventilation on mortality in paediatric acute respiratory distress syndrome,False,,http://doi.org/10.1186/s13054-020-2741-x
2481,32006953,['NCT 02907593'],['NCT'],['Clinicaltrials.gov'],,10.1038/s41390-020-0792-y,32006953,d12cj9v5,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223897/,Dose-escalation trial of budesonide in surfactant for prevention of bronchopulmonary dysplasia in extremely low gestational age high-risk newborns (SASSIE),False,,http://doi.org/10.1038/s41390-020-0792-y
2482,32007099,"['ACTRN12614001069640', 'ACTRN12613001006730']","['ANZCTR', 'anzctr', 'ACTRN']",,,10.1186/s13063-019-4035-7,32007099,v5lck9l7,https://www.ncbi.nlm.nih.gov/pubmed/32007099/; https://doi.org/10.1186/s13063-019-4035-7,Model-based PEEP titration versus standard practice in mechanical ventilation: a randomised controlled trial,False,,http://doi.org/10.1186/s13063-019-4035-7
2511,32013956,['NCT02600975'],['NCT'],['ClinicalTrials.gov'],,10.1186/s12936-020-3141-z,32013956,d6domrgx,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6998842/,Plasmodium falciparum pre-erythrocytic stage vaccine development,False,,http://doi.org/10.1186/s12936-020-3141-z
2514,32014005,['NCT03550222'],['NCT'],,,10.1186/s13054-020-2745-6,32014005,raayrjmd,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6998330/,Real-time shear wave ultrasound elastography: a new tool for the evaluation of diaphragm and limb muscle stiffness in critically ill patients,False,,http://doi.org/10.1186/s13054-020-2745-6
2525,32015556,['NCT02825797'],['NCT'],['ClinicalTrials.gov'],,10.1038/s41591-019-0747-1,32015556,3vynbdli,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7018622/,Combination anti-HIV-1 antibody therapy is associated with increased virus-specific T cell immunity,False,,http://doi.org/10.1038/s41591-019-0747-1
2526,32015557,"['NCT02963909', 'NCT03008122', 'NCT02937233']",['NCT'],,,10.1038/s41591-019-0746-2,32015557,lwvb6dxc,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7018608/,Potent Zika and dengue cross-neutralizing antibodies induced by Zika vaccination in a dengue-experienced donor,False,,http://doi.org/10.1038/s41591-019-0746-2
2532,32016532,['ISRCTN75305839'],['ISRCTN'],,,10.1007/s00134-019-05913-6,32016532,7hlw2j2a,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223905/,Methylnaltrexone for the treatment of opioid-induced constipation and gastrointestinal stasis in intensive care patients. Results from the MOTION trial,False,,http://doi.org/10.1007/s00134-019-05913-6
2609,32025780,['NCT02210221'],['NCT'],['clinicaltrials.gov'],,10.1007/s00134-020-05935-5,32025780,79stfqrd,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223805/,Tracheostomy practice and timing in traumatic brain-injured patients: a CENTER-TBI study,False,,http://doi.org/10.1007/s00134-020-05935-5
2641,32030529,"['ISRCTN82853500', 'NCT02902055', 'NCT03080038']","['ISRCTN', 'NCT']",['ClinicalTrials.gov'],,10.1007/s00134-019-05878-6,32030529,idhvf9vr,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095013/,Surviving sepsis campaign international guidelines for the management of septic shock and sepsis-associated organ dysfunction in children,False,,http://doi.org/10.1007/s00134-019-05878-6
2682,32034433,['NCT02944045'],['NCT'],,,10.1007/s00134-019-05906-5,32034433,rsgi1dtu,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7080052/,Diagnosis of severe respiratory infections in immunocompromised patients on behalf of the Nine-i Investigators,False,,http://doi.org/10.1007/s00134-019-05906-5
2692,32035018,"['NCT02804945', 'NCT03608592']",['NCT'],,,10.1016/S0140-6736(20)30305-6,32035018,sk4bv61z,https://www.sciencedirect.com/science/article/pii/S0140673620303056; https://www.ncbi.nlm.nih.gov/pubmed/32035018/; https://doi.org/10.1016/s0140-6736(20)30305-6; https://api.elsevier.com/content/article/pii/S0140673620303056,Reducing mortality from 2019-nCoV: host-directed therapies should be an option.,False,False,http://doi.org/10.1016/S0140-6736(20)30305-6
2706,32035533,"['NCT04246242', 'NCT04252664', 'NCT04252118']",['NCT'],,,10.1016/S0140-6736(20)30300-7,32035533,n3rwz8ml,https://www.sciencedirect.com/science/article/pii/S0140673620303007; https://www.ncbi.nlm.nih.gov/pubmed/32035533/; https://doi.org/10.1016/s0140-6736(20)30300-7; https://api.elsevier.com/content/article/pii/S0140673620303007,What to do next to control the 2019-nCoV epidemic?,False,False,http://doi.org/10.1016/S0140-6736(20)30300-7
2709,32035643,"['NCT03526848', 'NCT02824536', 'NCT03220724', 'NCT02968849', 'NCT02825797', 'NCT03699241', 'NCT03547245', 'NCT03060629', 'NCT03964415']",['NCT'],['ClinicalTrials.gov'],,10.1016/j.clinthera.2020.01.009,32035643,6yxe820s,https://doi.org/10.1016/j.clinthera.2020.01.009; https://api.elsevier.com/content/article/pii/S0149291820300448; https://www.sciencedirect.com/science/article/pii/S0149291820300448; https://www.ncbi.nlm.nih.gov/pubmed/32035643/,Innovations in HIV-1 Vaccine Design,False,,http://doi.org/10.1016/j.clinthera.2020.01.009
2714,32036499,['NCT03974568'],['NCT'],,,10.1007/s10877-020-00483-1,32036499,ubyrw0iv,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224046/,Peripheral perfusion index as a predictor of failed weaning from mechanical ventilation,False,,http://doi.org/10.1007/s10877-020-00483-1
2733,32039148,"['NCT03816319', 'NCT03888612']",['NCT'],,,10.3389/fchem.2019.00923,32039148,5u2gwhv6,https://doi.org/10.3389/fchem.2019.00923; https://www.ncbi.nlm.nih.gov/pubmed/32039148/,Strategies to Target ISG15 and USP18 Toward Therapeutic Applications,False,,http://doi.org/10.3389/fchem.2019.00923
2738,32040785,['NCT01519258'],['NCT'],['ClinicalTrials.gov'],,10.1186/s13613-020-0638-0,32040785,any3ztrm,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7010869/,Neurally adjusted ventilatory assist vs. pressure support to deliver protective mechanical ventilation in patients with acute respiratory distress syndrome: a randomized crossover trial Open Access,False,,http://doi.org/10.1186/s13613-020-0638-0
2747,32041649,['ISRCTN13127147'],"['isrctn', 'ISRCTN', 'EudraCT']",,,10.1186/s13063-020-4103-z,32041649,94dd2y8w,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7011285/,A randomised placebo controlled trial of anakinra for treating pustular psoriasis: statistical analysis plan for stage two of the APRICOT trial,False,,http://doi.org/10.1186/s13063-020-4103-z
2767,32044389,['ChiCTR2000029308'],['ChiCTR'],,,10.1016/j.tmaid.2020.101578,32044389,fv7a9je6,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7128681/,Going global - Travel and the 2019 novel coronavirus.,False,False,http://doi.org/10.1016/j.tmaid.2020.101578
2778,32046747,['NCT03777683'],['NCT'],['clinicaltrials.gov'],,10.1186/s13063-019-4008-x,32046747,z6w5ghtm,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7014642/,Evaluation of the effects of pycnogenol (French maritime pine bark extract) supplementation on inflammatory biomarkers and nutritional and clinical status in traumatic brain injury patients in an intensive care unit: A randomized clinical trial protocol,False,,http://doi.org/10.1186/s13063-019-4008-x
2799,32047658,"['NCT01292655', 'NCT02259582', 'NCT02289898', 'NCT02195973', 'NCT01288573', 'NCT00103662', 'NCT03916679', 'NCT03851146', 'NCT03422679', 'NCT02152956', 'NCT02472145', 'NCT02729493', 'NCT02005315', 'NCT03754764', 'NCT01957007', 'NCT02027376', 'NCT02278133', 'NCT02725125', 'NCT02937103', 'NCT02958397', 'NCT03126864', 'NCT03585764', 'NCT02050178', 'NCT03706326', 'NCT01973309', 'NCT02650414', 'NCT03196414', 'NCT03563326', 'NCT02794961', 'NCT01986218', 'NCT02111187', 'NCT01977677', 'NCT02836600', 'NCT03767751', 'NCT03398967', 'NCT02465983', 'NCT02069145', 'NCT02426723', 'NCT01764477', 'NCT00903968', 'NCT00100152', 'NCT03746080', 'NCT02521844', 'NCT02730312', 'NCT03542799', 'NCT01154452', 'NCT02958384', 'NCT03055286', 'NCT01606579', 'NCT02092363', 'NCT02915445', 'NCT01158404']",['NCT'],,,10.1038/s41392-020-0110-5,32047658,a3qxwyn6,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7005297/,Targeting cancer stem cell pathways for cancer therapy,False,,http://doi.org/10.1038/s41392-020-0110-5
2802,32047941,['NCT03005145'],['NCT'],,,10.1007/s00134-020-05950-6,32047941,wm3m5kv7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223992/,Bloodstream infections in critically ill patients: an expert statement,False,,http://doi.org/10.1007/s00134-020-05950-6
2803,32048060,"['NCT03897582', 'NCT02974790', 'NCT 02893462', 'NCT03098888']",['NCT'],['clinicaltrials.gov'],,10.1186/s13613-020-0623-7,32048060,o2hr5mox,https://doi.org/10.1186/s13613-020-0623-7; https://www.ncbi.nlm.nih.gov/pubmed/32048060/,,False,,http://doi.org/10.1186/s13613-020-0623-7
2865,32054508,['ISRCTN: 16168569'],"['ISRCTN', 'EudraCT', 'NCT']",,,10.1186/s13063-020-4081-1,32054508,7nwpic3d,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7020359/,"Nasal Airway Obstruction Study (NAIROS): a phase III, open-label, mixed-methods, multicentre randomised controlled trial of septoplasty versus medical management of a septal deviation with nasal obstruction",False,,http://doi.org/10.1186/s13063-020-4081-1
2877,32056017,['NCT02638844'],['NCT'],['clinicaltrials.gov'],,10.1186/s13613-020-0636-2,32056017,7o4mc8n7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7018922/,"Feasibility, reproducibility and diagnostic usefulness of right ventricular strain by 2-dimensional speckle-tracking echocardiography in ARDS patients: the ARD strain study",False,,http://doi.org/10.1186/s13613-020-0636-2
2879,32056143,['NCT02027233'],['NCT'],['clinicaltrials.gov'],,10.1007/s15010-019-01388-1,32056143,z1qbwplu,https://doi.org/10.1007/s15010-019-01388-1; https://www.ncbi.nlm.nih.gov/pubmed/32056143/,Non-influenza respiratory viruses in adult patients admitted with influenza-like illness: a 3-year prospective multicenter study,False,,http://doi.org/10.1007/s15010-019-01388-1
2912,32060419,"['NCT00973895', 'NCT01086657', 'NCT02962908', 'NCT00776711', 'NTR3401', 'NCT02206464', 'NCT01897701', 'NCT03450915', 'NCT00877448', 'NCT00408109', 'NCT01443936', 'NCT02293317', 'NCT01818362', 'NCT02691130', 'NCT01006798', 'NCT03999554', 'NCT00489931', 'NCT03186781', 'NCT00995982', 'NCT01688297', 'NCT00858611', 'NCT03277456', 'NCT00706732', 'NCT03345043', 'NCT01623518', 'NCT01335347', 'NCT00942071', 'NCT00440362', 'NCT01146119', 'NCT01498718']",['NCT'],['clinicaltrials.gov'],,10.1038/s41573-019-0056-x,32060419,8qv8af7k,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223957/,Next-generation influenza vaccines: opportunities and challenges,False,,http://doi.org/10.1038/s41573-019-0056-x
