id,trn,registry
tri00601,ChiCTR2000030028,ChiCTR
tri00602,ChiCTR2000029982,ChiCTR
tri00603,EUCTR2020-000919-69,EudraCT
tri00604,NCT04288713,ClinicalTrials.gov
tri00605,NCT04290871,ClinicalTrials.gov
tri00606,NCT04305106,ClinicalTrials.gov
tri00607,NCT04316299,ClinicalTrials.gov
tri00608,NCT04319211,ClinicalTrials.gov
tri00609,NCT04319900,ClinicalTrials.gov
tri00609,ChiCTR2000030987,ChiCTR
tri00610,NCT04322344,ClinicalTrials.gov
tri00611,NCT04322786,ClinicalTrials.gov
tri00612,NCT04323332,ClinicalTrials.gov
tri00613,NCT04323514,ClinicalTrials.gov
tri00614,NCT04323631,ClinicalTrials.gov
tri00615,NCT04324866,ClinicalTrials.gov
tri00616,NCT04324996,ClinicalTrials.gov
tri00617,NCT04325412,ClinicalTrials.gov
tri00618,NCT04325919,ClinicalTrials.gov
tri00619,NCT04326309,ClinicalTrials.gov
tri00620,NCT04331860,ClinicalTrials.gov
tri00621,ISRCTN14966673,ISRCTN
tri00622,ChiCTR2000031639,ChiCTR
tri00623,ChiCTR2000031630,ChiCTR
tri00624,ChiCTR2000031627,ChiCTR
tri00625,ChiCTR2000031589,ChiCTR
tri00626,ChiCTR2000031587,ChiCTR
tri00627,ChiCTR2000031540,ChiCTR
tri00628,ChiCTR2000031538,ChiCTR
tri00629,ChiCTR2000031533,ChiCTR
tri00630,ChiCTR2000031504,ChiCTR
tri00631,ChiCTR2000031503,ChiCTR
tri00632,ChiCTR2000031501,ChiCTR
tri00633,ChiCTR2000031500,ChiCTR
tri00634,ChiCTR2000031499,ChiCTR
tri00635,ChiCTR2000031494,ChiCTR
tri00636,ChiCTR2000031465,ChiCTR
tri00637,ChiCTR2000031454,ChiCTR
tri00638,ChiCTR2000031453,ChiCTR
tri00639,ChiCTR2000031439,ChiCTR
tri00640,ChiCTR2000031438,ChiCTR
tri00641,ChiCTR2000031432,ChiCTR
tri00642,ChiCTR2000031430,ChiCTR
tri00643,ChiCTR2000031429,ChiCTR
tri00644,ChiCTR2000031428,ChiCTR
tri00645,ChiCTR2000031427,ChiCTR
tri00646,ChiCTR2000031376,ChiCTR
tri00647,ChiCTR2000031199,ChiCTR
tri00648,EUCTR2020-001271-33,EudraCT
tri00649,EUCTR2020-001281-11,EudraCT
tri00650,EUCTR2020-001236-10,EudraCT
tri00650,NL8491,NTR
tri00651,EUCTR2020-001010-38,EudraCT
tri00651,NCT04316377,ClinicalTrials.gov
tri00652,ACTRN12620000421932,ANZCTR
tri00653,NCT03331445,ClinicalTrials.gov
tri00654,NCT04275414,ClinicalTrials.gov
tri00655,NCT04298060,ClinicalTrials.gov
tri00656,NCT04320238,ClinicalTrials.gov
tri00657,NCT04321811,ClinicalTrials.gov
tri00658,NCT04323878,ClinicalTrials.gov
tri00659,NCT04324047,ClinicalTrials.gov
tri00659,EUCTR2020-001246-18,EudraCT
tri00660,NCT04324528,ClinicalTrials.gov
tri00660,DRKS00021300,DRKS
tri00661,NCT04325867,ClinicalTrials.gov
tri00662,NCT04326036,ClinicalTrials.gov
tri00663,NCT04326075,ClinicalTrials.gov
tri00664,NCT04326452,ClinicalTrials.gov
tri00665,NCT04327180,ClinicalTrials.gov
tri00666,NCT04327349,ClinicalTrials.gov
tri00666,IRCT20181104041551N1,IRCT
tri00667,NCT04327674,ClinicalTrials.gov
tri00668,NCT04328272,ClinicalTrials.gov
tri00669,NCT04328454,ClinicalTrials.gov
tri00670,NCT04329507,ClinicalTrials.gov
tri00671,NCT04329559,ClinicalTrials.gov
tri00672,KCT0004907,CRiS
tri00672,NCT04330144,ClinicalTrials.gov
tri00673,NCT04330261,ClinicalTrials.gov
tri00674,NCT04330521,ClinicalTrials.gov
tri00675,NCT04330586,ClinicalTrials.gov
tri00675,KCT0005105,CRiS
tri00676,NCT04331574,ClinicalTrials.gov
tri00677,NCT04331613,ClinicalTrials.gov
tri00678,NCT04332016,ClinicalTrials.gov
tri00679,NCT04332666,ClinicalTrials.gov
tri00680,NCT04333251,ClinicalTrials.gov
tri00681,NCT04333472,ClinicalTrials.gov
tri00682,NCT04333693,ClinicalTrials.gov
tri00683,NCT04333862,ClinicalTrials.gov
tri00684,NCT04335019,ClinicalTrials.gov
tri00685,EUCTR2020-001513-20,EudraCT
tri00685,NCT04335201,ClinicalTrials.gov
tri00686,ACTRN12620000443998,ANZCTR
tri00687,ACTRN12620000444987,ANZCTR
tri00688,ACTRN12620000448943,ANZCTR
tri00689,ACTRN12620000447954,ANZCTR
tri00690,ACTRN12620000438954,ANZCTR
tri00691,ACTRN12620000449932,ANZCTR
tri00692,ACTRN12620000454976,ANZCTR
tri00693,ChiCTR2000031860,ChiCTR
tri00694,ChiCTR2000031836,ChiCTR
tri00695,ChiCTR2000031834,ChiCTR
tri00696,ChiCTR2000031794,ChiCTR
tri00697,ChiCTR2000031783,ChiCTR
tri00698,ChiCTR2000031782,ChiCTR
tri00699,ChiCTR2000031781,ChiCTR
tri00699,NCT04341389,ClinicalTrials.gov
tri00700,ChiCTR2000031779,ChiCTR
tri00701,ChiCTR2000031772,ChiCTR
tri00702,ChiCTR2000031770,ChiCTR
tri00703,ChiCTR2000031752,ChiCTR
tri00704,ChiCTR2000031751,ChiCTR
tri00705,ChiCTR2000031735,ChiCTR
tri00707,ChiCTR2000031705,ChiCTR
tri00708,ChiCTR2000031700,ChiCTR
tri00709,ChiCTR2000031699,ChiCTR
tri00710,ChiCTR2000031675,ChiCTR
tri00711,ChiCTR2000031672,ChiCTR
tri00712,ChiCTR2000030750,ChiCTR
tri00713,ChiCTR2000030494,ChiCTR
tri00714,ChiCTR2000030331,ChiCTR
tri00715,ChiCTR2000030328,ChiCTR
tri00716,EUCTR2020-001301-23,EudraCT
tri00718,EUCTR2020-001381-11,EudraCT
tri00719,EUCTR2020-001442-19,EudraCT
tri00720,EUCTR2020-001385-11,EudraCT
tri00721,EUCTR2020-001409-21,EudraCT
tri00722,EUCTR2020-001333-13,EudraCT
tri00723,EUCTR2020-001492-33,EudraCT
tri00724,EUCTR2020-001194-69,EudraCT
tri00725,EUCTR2020-001565-37,EudraCT
tri00726,EUCTR2020-001421-31,EudraCT
tri00727,EUCTR2020-001606-33,EudraCT
tri00728,EUCTR2020-001307-16,EudraCT
tri00729,NCT03680274,ClinicalTrials.gov
tri00730,NCT04245631,ClinicalTrials.gov
tri00731,NCT04252274,ClinicalTrials.gov
tri00732,NCT04261517,ClinicalTrials.gov
tri00733,NCT04274322,ClinicalTrials.gov
tri00734,NCT04290780,ClinicalTrials.gov
tri00735,NCT04291729,ClinicalTrials.gov
tri00736,NCT04302766,ClinicalTrials.gov
tri00737,NCT04306055,ClinicalTrials.gov
tri00738,NCT04310228,ClinicalTrials.gov
tri00738,ChiCTR2000030894,ChiCTR
tri00739,NCT04315480,ClinicalTrials.gov
tri00740,NCT04317092,ClinicalTrials.gov
tri00740,EUCTR2020-001110-38,EudraCT
tri00741,NCT04319315,ClinicalTrials.gov
tri00742,NCT04321265,ClinicalTrials.gov
tri00743,NCT04321369,ClinicalTrials.gov
tri00744,NCT04322773,ClinicalTrials.gov
tri00744,EUCTR2020-001275-32,EudraCT
tri00745,NCT04324021,ClinicalTrials.gov
tri00745,EUCTR2020-001167-93,EudraCT
tri00746,NCT04325672,ClinicalTrials.gov
tri00747,NCT04326725,ClinicalTrials.gov
tri00748,NCT04328012,ClinicalTrials.gov
tri00749,NCT04329546,ClinicalTrials.gov
tri00750,NCT04330300,ClinicalTrials.gov
tri00751,NCT04330495,ClinicalTrials.gov
tri00751,EUCTR2020-001357-52,EudraCT
tri00752,NCT04331106,ClinicalTrials.gov
tri00753,NCT04331470,ClinicalTrials.gov
tri00753,IRCT20200324046852N1,IRCT
tri00754,NCT04331509,ClinicalTrials.gov
tri00755,NCT04331665,ClinicalTrials.gov
tri00756,NCT04331834,ClinicalTrials.gov
tri00757,NCT04332094,ClinicalTrials.gov
tri00757,EUCTR2020-001442-19,EudraCT
tri00758,NCT04332913,ClinicalTrials.gov
tri00759,NCT04333407,ClinicalTrials.gov
tri00760,NCT04333849,ClinicalTrials.gov
tri00761,NCT04333953,ClinicalTrials.gov
tri00762,NCT04334005,ClinicalTrials.gov
tri00763,NCT04334382,ClinicalTrials.gov
tri00764,NCT04335188,ClinicalTrials.gov
tri00765,NCT04335630,ClinicalTrials.gov
tri00766,NCT04336254,ClinicalTrials.gov
tri00767,NCT04336462,ClinicalTrials.gov
tri00768,NCT04336657,ClinicalTrials.gov
tri00769,NCT04336787,ClinicalTrials.gov
tri00770,NCT04336904,ClinicalTrials.gov
tri00771,NCT04337151,ClinicalTrials.gov
tri00772,NCT04337190,ClinicalTrials.gov
tri00773,NCT04337216,ClinicalTrials.gov
tri00774,NCT04337489,ClinicalTrials.gov
tri00775,NCT04337502,ClinicalTrials.gov
tri00776,NCT04337541,ClinicalTrials.gov
tri00777,NCT04337762,ClinicalTrials.gov
tri00778,NCT04337983,ClinicalTrials.gov
tri00779,NCT04338100,ClinicalTrials.gov
tri00780,NCT04338360,ClinicalTrials.gov
tri00781,NCT04338698,ClinicalTrials.gov
tri00782,NCT04338802,ClinicalTrials.gov
tri00783,NCT04338906,ClinicalTrials.gov
tri00784,NCT04339322,ClinicalTrials.gov
tri00785,NCT04339387,ClinicalTrials.gov
tri00786,NCT04339608,ClinicalTrials.gov
tri00787,NCT04339660,ClinicalTrials.gov
tri00788,NCT04341012,ClinicalTrials.gov
tri00789,NCT04341038,ClinicalTrials.gov
tri00789,EUCTR2020-001445-39,EudraCT
tri00790,NCT04341103,ClinicalTrials.gov
tri00791,NCT04341207,ClinicalTrials.gov
tri00791,EUCTR2020-001250-21,EudraCT
tri00792,NCT04341480,ClinicalTrials.gov
tri00793,NCT04341506,ClinicalTrials.gov
tri00794,NCT04341519,ClinicalTrials.gov
tri00795,NCT04341792,ClinicalTrials.gov
tri00796,NCT04342104,ClinicalTrials.gov
tri00797,NCT04342208,ClinicalTrials.gov
tri00798,NCT04342221,ClinicalTrials.gov
tri00798,EUCTR2020-001224-33,EudraCT
tri00799,NCT04343404,ClinicalTrials.gov
tri00800,NCT04343677,ClinicalTrials.gov
tri00801,NCT04344080,ClinicalTrials.gov
tri00801,DRKS00021199,DRKS
tri00802,NCT04344197,ClinicalTrials.gov
tri00803,ACTRN12620000468921,ANZCTR
tri00804,ACTRN12620000477921,ANZCTR
tri00805,ACTRN12620000472976,ANZCTR
tri00806,ACTRN12620000479909,ANZCTR
tri00807,ACTRN12620000470998,ANZCTR
tri00808,ACTRN12620000473965,ANZCTR
tri00809,ACTRN12620000474954,ANZCTR
tri00810,ACTRN12620000478910,ANZCTR
tri00811,ACTRN12620000480987,ANZCTR
tri00812,ChiCTR2000032098,ChiCTR
tri00813,ChiCTR2000032095,ChiCTR
tri00814,ChiCTR2000032040,ChiCTR
tri00815,ChiCTR2000032013,ChiCTR
tri00816,ChiCTR2000032011,ChiCTR
tri00817,ChiCTR2000032010,ChiCTR
tri00818,ChiCTR2000032009,ChiCTR
tri00819,ChiCTR2000031982,ChiCTR
tri00820,ChiCTR2000031955,ChiCTR
tri00821,ChiCTR2000031954,ChiCTR
tri00822,ChiCTR2000031944,ChiCTR
tri00823,ChiCTR2000031930,ChiCTR
tri00824,ChiCTR2000031928,ChiCTR
tri00825,ChiCTR2000031888,ChiCTR
tri00826,ChiCTR2000031712,ChiCTR
tri00827,ChiCTR2000030300,ChiCTR
tri00828,ChiCTR2000029976,ChiCTR
tri00829,ChiCTR2000029434,ChiCTR
tri00830,ChiCTR2000029433,ChiCTR
tri00831,EUCTR2020-001156-18,EudraCT
tri00832,EUCTR2019-002688-89,EudraCT
tri00833,EUCTR2020-001160-28,EudraCT
tri00834,EUCTR2020-001262-11,EudraCT
tri00834,NCT04392531,ClinicalTrials.gov
tri00835,EUCTR2020-001290-74,EudraCT
tri00836,EUCTR2020-001406-27,EudraCT
tri00837,EUCTR2020-001321-31,EudraCT
tri00838,EUCTR2020-001437-12,EudraCT
tri00839,EUCTR2020-001530-35,EudraCT
tri00840,EUCTR2020-001587-29,EudraCT
tri00841,EUCTR2020-001689-12,EudraCT
tri00842,EUCTR2020-001765-37,EudraCT
tri00843,EUCTR2020-001379-34,EudraCT
tri00844,EUCTR2020-001511-25,EudraCT
tri00845,EUCTR2020-001266-11,EudraCT
tri00847,IRCT20200310046736N1,IRCT
tri00848,IRCT20151113025025N3,IRCT
tri00849,IRCT20100228003449N30,IRCT
tri00850,IRCT20100228003449N28,IRCT
tri00851,IRCT20100228003449N27,IRCT
tri00852,IRCT20200316046792N1,IRCT
tri00853,IRCT20151227025726N12,IRCT
tri00854,IRCT20170117032004N3,IRCT
tri00855,IRCT20100228003449N29,IRCT
tri00856,IRCT20200317046797N1,IRCT
tri00857,IRCT20160625028622N1,IRCT
tri00858,IRCT20120826010664N6,IRCT
tri00859,IRCT20131113015393N6,IRCT
tri00860,IRCT20140528017891N8,IRCT
tri00861,IRCT20200321046828N1,IRCT
tri00862,IRCT20190727044343N1,IRCT
tri00863,IRCT20140617018126N2,IRCT
tri00864,IRCT20150914024017N1,IRCT
tri00865,IRCT20140911019125N6,IRCT
tri00866,IRCT20160316027081N1,IRCT
tri00867,IRCT20151227025726N13,IRCT
tri00868,IRCT20160310026998N11,IRCT
tri00869,IRCT20160310026998N10,IRCT
tri00870,IRCT20180610040049N3,IRCT
tri00871,IRCT20200324046847N1,IRCT
tri00872,IRCT20140907019073N4,IRCT
tri00873,IRCT20200324046850N5,IRCT
tri00874,IRCT20200325046860N1,IRCT
tri00875,IRCT20101219005416N2,IRCT
tri00876,IRCT20200317046797N2,IRCT
tri00877,IRCT20200325046860N2,IRCT
tri00878,IRCT20170611034452N11,IRCT
tri00879,IRCT20190917044805N2,IRCT
tri00880,IRCT20120225009124N4,IRCT
tri00881,IRCT20180802040678N4,IRCT
tri00882,IRCT20150704023055N2,IRCT
tri00883,IRCT20200319046819N1,IRCT
tri00884,JPRN-JapicCTI-205238,JapicCTI
tri00885,JPRN-jRCTs031190226,jRCT
tri00886,JPRN-UMIN000039986,UMIN-CTR
tri00887,JPRN-UMIN000040185,UMIN-CTR
tri00888,JPRN-UMIN000040188,UMIN-CTR
tri00889,NCT03042143,ClinicalTrials.gov
tri00889,EUCTR2017-000584-33,EudraCT
tri00890,NCT03891420,ClinicalTrials.gov
tri00891,NCT04092478,ClinicalTrials.gov
tri00892,NCT04252118,ClinicalTrials.gov
tri00893,NCT04252664,ClinicalTrials.gov
tri00894,NCT04257656,ClinicalTrials.gov
tri00895,NCT04273646,ClinicalTrials.gov
tri00896,NCT04276688,ClinicalTrials.gov
tri00897,NCT04280224,ClinicalTrials.gov
tri00898,NCT04299152,ClinicalTrials.gov
tri00899,NCT04304690,ClinicalTrials.gov
tri00900,NCT04315896,ClinicalTrials.gov
tri00901,NCT04318015,ClinicalTrials.gov
tri00902,NCT04320277,ClinicalTrials.gov
tri00903,NCT04320953,ClinicalTrials.gov
tri00904,NCT04321174,ClinicalTrials.gov
tri00905,NCT04322487,ClinicalTrials.gov
tri00906,NCT04323345,ClinicalTrials.gov
tri00907,NCT04323787,ClinicalTrials.gov
tri00908,EUCTR2020-001246-18,EudraCT
tri00908,NCT04324073,ClinicalTrials.gov
tri00909,NCT04324190,ClinicalTrials.gov
tri00910,NCT04324736,ClinicalTrials.gov
tri00911,NCT04325048,ClinicalTrials.gov
tri00912,NCT04325061,ClinicalTrials.gov
tri00912,EUCTR2020-001278-31,EudraCT
tri00913,NCT04325633,ClinicalTrials.gov
tri00914,NCT04326426,ClinicalTrials.gov
tri00915,NCT04327804,ClinicalTrials.gov
tri00916,NCT04329650,ClinicalTrials.gov
tri00916,EUCTR2020-001413-20,EudraCT
tri00917,NCT04331054,ClinicalTrials.gov
tri00917,EUCTR2020-001306-35,EudraCT
tri00918,NCT04331171,ClinicalTrials.gov
tri00919,NCT04333420,ClinicalTrials.gov
tri00919,EUCTR2020-001335-28,EudraCT
tri00919,PER-081-20,REPEC
tri00920,NCT04333628,ClinicalTrials.gov
tri00921,NCT04334044,ClinicalTrials.gov
tri00922,NCT04334434,ClinicalTrials.gov
tri00923,NCT04335773,ClinicalTrials.gov
tri00924,NCT04336215,ClinicalTrials.gov
tri00925,NCT04336384,ClinicalTrials.gov
tri00926,NCT04338568,ClinicalTrials.gov
tri00927,NCT04338672,ClinicalTrials.gov
tri00928,NCT04339634,ClinicalTrials.gov
tri00929,NCT04340466,ClinicalTrials.gov
tri00930,NCT04341168,ClinicalTrials.gov
tri00931,NCT04341584,ClinicalTrials.gov
tri00931,EUCTR2020-001246-18,EudraCT
tri00932,NCT04342156,ClinicalTrials.gov
tri00933,NCT04342169,ClinicalTrials.gov
tri00934,NCT04342195,ClinicalTrials.gov
tri00935,NCT04342650,ClinicalTrials.gov
tri00936,NCT04343001,ClinicalTrials.gov
tri00937,NCT04343144,ClinicalTrials.gov
tri00937,EUCTR2020-001246-18,EudraCT
tri00938,NCT04343183,ClinicalTrials.gov
tri00939,NCT04343339,ClinicalTrials.gov
tri00940,NCT04343664,ClinicalTrials.gov
tri00941,NCT04343690,ClinicalTrials.gov
tri00942,NCT04343755,ClinicalTrials.gov
tri00943,NCT04343794,ClinicalTrials.gov
tri00944,NCT04343963,ClinicalTrials.gov
tri00945,NCT04344106,ClinicalTrials.gov
tri00946,NCT04344171,ClinicalTrials.gov
tri00947,NCT04344210,ClinicalTrials.gov
tri00948,NCT04344236,ClinicalTrials.gov
tri00949,NCT04344444,ClinicalTrials.gov
tri00950,NCT04344535,ClinicalTrials.gov
tri00951,NCT04344548,ClinicalTrials.gov
tri00952,NCT04344730,ClinicalTrials.gov
tri00952,EUCTR2020-001457-43,EudraCT
tri00953,NCT04344756,ClinicalTrials.gov
tri00953,EUCTR2020-001246-18,EudraCT
tri00954,NCT04344782,ClinicalTrials.gov
tri00954,EUCTR2020-001246-18,EudraCT
tri00955,NCT04344834,ClinicalTrials.gov
tri00956,NCT04344938,ClinicalTrials.gov
tri00957,NCT04344964,ClinicalTrials.gov
tri00958,NCT04345315,ClinicalTrials.gov
tri00959,NCT04345406,ClinicalTrials.gov
tri00960,NCT04345445,ClinicalTrials.gov
tri00961,NCT04345510,ClinicalTrials.gov
tri00962,NCT04345523,ClinicalTrials.gov
tri00963,NCT04345536,ClinicalTrials.gov
tri00964,NCT04345549,ClinicalTrials.gov
tri00965,NCT04345640,ClinicalTrials.gov
tri00966,NCT04345887,ClinicalTrials.gov
tri00967,NCT04346017,ClinicalTrials.gov
tri00968,NCT04346043,ClinicalTrials.gov
tri00969,NCT04346056,ClinicalTrials.gov
tri00970,NCT04346160,ClinicalTrials.gov
tri00971,NCT04346186,ClinicalTrials.gov
tri00972,NCT04346264,ClinicalTrials.gov
tri00973,NCT04346329,ClinicalTrials.gov
tri00974,NCT04346342,ClinicalTrials.gov
tri00975,NCT04346368,ClinicalTrials.gov
tri00976,NCT04346810,ClinicalTrials.gov
tri00977,NCT04346927,ClinicalTrials.gov
tri00978,NCT04346953,ClinicalTrials.gov
tri00979,NCT04347070,ClinicalTrials.gov
tri00980,NCT04347369,ClinicalTrials.gov
tri00981,NCT04347460,ClinicalTrials.gov
tri00982,NCT04347850,ClinicalTrials.gov
tri00983,NCT04347876,ClinicalTrials.gov
tri00984,NCT04347889,ClinicalTrials.gov
tri00985,NCT04347941,ClinicalTrials.gov
tri00986,NCT04347980,ClinicalTrials.gov
tri00987,NCT04348227,ClinicalTrials.gov
tri00988,NCT04348383,ClinicalTrials.gov
tri00989,NCT04348396,ClinicalTrials.gov
tri00990,NCT04348422,ClinicalTrials.gov
tri00991,NCT04348448,ClinicalTrials.gov
tri00992,NCT04348461,ClinicalTrials.gov
tri00992,EUCTR2020-001266-11,EudraCT
tri00993,NCT04348695,ClinicalTrials.gov
tri00993,EUCTR2020-001405-23,EudraCT
tri00994,NCT04348864,ClinicalTrials.gov
tri00995,NCT04348877,ClinicalTrials.gov
tri00996,NCT04349371,ClinicalTrials.gov
tri00997,NCT04349410,ClinicalTrials.gov
tri00998,NCT04349618,ClinicalTrials.gov
tri00999,NCT04349982,ClinicalTrials.gov
tri01000,NCT04350086,ClinicalTrials.gov
tri01001,NCT04350099,ClinicalTrials.gov
tri01002,NCT04350281,ClinicalTrials.gov
tri01003,NCT04350671,ClinicalTrials.gov
tri01004,NCT04350684,ClinicalTrials.gov
tri01005,NCT04350931,ClinicalTrials.gov
tri01006,NCT04351295,ClinicalTrials.gov
tri01007,NCT04351490,ClinicalTrials.gov
tri01008,NCT04351529,ClinicalTrials.gov
tri01009,NCT04351542,ClinicalTrials.gov
tri01010,NCT04351620,ClinicalTrials.gov
tri01011,NCT04351646,ClinicalTrials.gov
tri01012,NCT04351659,ClinicalTrials.gov
tri01013,NCT04351711,ClinicalTrials.gov
tri01014,EUCTR2020-001951-42,EudraCT
tri01014,NCT04351763,ClinicalTrials.gov
tri01015,NCT04351789,ClinicalTrials.gov
tri01016,NCT04351802,ClinicalTrials.gov
tri01017,NCT04352400,ClinicalTrials.gov
tri01018,NCT04352517,ClinicalTrials.gov
tri01019,NCT04352582,ClinicalTrials.gov
tri01020,NCT04352803,ClinicalTrials.gov
tri01021,NCT04352959,ClinicalTrials.gov
tri01022,NCT04353154,ClinicalTrials.gov
tri01023,NCT04354155,ClinicalTrials.gov
tri01024,NCT04354272,ClinicalTrials.gov
tri01025,NCT04354558,ClinicalTrials.gov
tri01026,NCT04354584,ClinicalTrials.gov
tri01027,NCT04354753,ClinicalTrials.gov
tri01028,NCT04354857,ClinicalTrials.gov
tri01029,NCT04355026,ClinicalTrials.gov
tri01030,NCT04355247,ClinicalTrials.gov
tri01031,NCT04355494,ClinicalTrials.gov
tri01032,NCT04355676,ClinicalTrials.gov
tri01033,NCT04355741,ClinicalTrials.gov
tri01034,NCT04356417,ClinicalTrials.gov
tri01035,NCT04356443,ClinicalTrials.gov
tri01036,NCT04356508,ClinicalTrials.gov
tri01037,NCT04357275,ClinicalTrials.gov
tri01038,NCT04357769,ClinicalTrials.gov
tri01039,NCT04357847,ClinicalTrials.gov
tri01040,ACTRN12620000417987,ANZCTR
tri01041,ACTRN12620000486921,ANZCTR
tri01042,ACTRN12620000457943,ANZCTR
tri01043,ACTRN12620000492954,ANZCTR
tri01044,ACTRN12620000482965,ANZCTR
tri01045,ACTRN12620000498998,ANZCTR
tri01046,ACTRN12620000493943,ANZCTR
tri01047,ChiCTR2000032412,ChiCTR
tri01048,ChiCTR2000032400,ChiCTR
tri01049,ChiCTR2000032399,ChiCTR
tri01050,ChiCTR2000032368,ChiCTR
tri01051,ChiCTR2000032367,ChiCTR
tri01052,ChiCTR2000032346,ChiCTR
tri01053,ChiCTR2000032314,ChiCTR
tri01054,ChiCTR2000032313,ChiCTR
tri01055,ChiCTR2000032242,ChiCTR
tri01056,ChiCTR2000032239,ChiCTR
tri01057,ChiCTR2000032237,ChiCTR
tri01058,ChiCTR2000032233,ChiCTR
tri01059,ChiCTR2000032214,ChiCTR
tri01060,ChiCTR2000032213,ChiCTR
tri01061,ChiCTR2000032205,ChiCTR
tri01062,ChiCTR2000032165,ChiCTR
tri01063,ChiCTR2000032162,ChiCTR
tri01064,ChiCTR2000032161,ChiCTR
tri01065,ISRCTN18348009,ISRCTN
tri01066,ISRCTN51255782,ISRCTN
tri01067,ISRCTN80453162,ISRCTN
tri01068,ISRCTN16912075,ISRCTN
tri01069,ISRCTN13694948,ISRCTN
tri01070,ISRCTN51287266,ISRCTN
tri01071,EUCTR2020-001391-15,EudraCT
tri01072,EUCTR2020-001329-30,EudraCT
tri01073,EUCTR2020-001527-14,EudraCT
tri01074,EUCTR2017-001100-30,EudraCT
tri01075,EUCTR2020-001255-40,EudraCT
tri01076,EUCTR2020-001659-42,EudraCT
tri01077,EUCTR2020-001622-64,EudraCT
tri01078,EUCTR2020-001440-26,EudraCT
tri01079,EUCTR2020-001327-13,EudraCT
tri01080,EUCTR2020-001459-42,EudraCT
tri01081,EUCTR2020-001417-21,EudraCT
tri01082,EUCTR2020-001500-41,EudraCT
tri01083,NCT04256395,ClinicalTrials.gov
tri01084,NCT04313946,ClinicalTrials.gov
tri01085,NCT04318444,ClinicalTrials.gov
tri01086,NCT04319016,ClinicalTrials.gov
tri01087,NCT04319445,ClinicalTrials.gov
tri01088,NCT04320017,ClinicalTrials.gov
tri01089,NCT04320056,ClinicalTrials.gov
tri01090,NCT04320862,ClinicalTrials.gov
tri01091,NCT04323839,ClinicalTrials.gov
tri01092,NCT04326920,ClinicalTrials.gov
tri01092,EUCTR2020-001254-22,EudraCT
tri01093,NCT04327479,ClinicalTrials.gov
tri01094,NCT04329572,ClinicalTrials.gov
tri01095,NCT04330599,ClinicalTrials.gov
tri01096,NCT04330638,ClinicalTrials.gov
tri01096,EUCTR2020-001500-41,EudraCT
tri01097,NCT04331808,ClinicalTrials.gov
tri01097,EUCTR2020-001246-18,EudraCT
tri01098,NCT04332380,ClinicalTrials.gov
tri01099,NCT04332835,ClinicalTrials.gov
tri01100,NCT04333589,ClinicalTrials.gov
tri01101,NCT04334265,ClinicalTrials.gov
tri01102,NCT04334291,ClinicalTrials.gov
tri01103,NCT04334980,ClinicalTrials.gov
tri01104,NCT04335032,ClinicalTrials.gov
tri01105,NCT04335123,ClinicalTrials.gov
tri01106,NCT04337008,ClinicalTrials.gov
tri01107,NCT04338009,ClinicalTrials.gov
tri01108,EUCTR2020-001039-29,EudraCT
tri01108,NCT04339712,ClinicalTrials.gov
tri01109,NCT04341493,ClinicalTrials.gov
tri01110,NCT04344184,ClinicalTrials.gov
tri01111,NCT04344327,ClinicalTrials.gov
tri01112,NCT04344431,ClinicalTrials.gov
tri01113,NCT04345601,ClinicalTrials.gov
tri01114,NCT04345679,ClinicalTrials.gov
tri01115,NCT04346212,ClinicalTrials.gov
tri01116,NCT04346797,ClinicalTrials.gov
tri01116,EUCTR2020-001246-18,EudraCT
tri01117,NCT04347694,ClinicalTrials.gov
tri01118,NCT04347993,ClinicalTrials.gov
tri01119,NCT04348474,ClinicalTrials.gov
tri01120,NCT04348929,ClinicalTrials.gov
tri01121,NCT04349202,ClinicalTrials.gov
tri01122,EUCTR2020-001570-30,EudraCT
tri01122,NCT04350580,ClinicalTrials.gov
tri01123,NCT04351724,ClinicalTrials.gov
tri01123,EUCTR2020-001302-30,EudraCT
tri01124,NCT04351854,ClinicalTrials.gov
tri01125,NCT04352608,ClinicalTrials.gov
tri01126,NCT04352764,ClinicalTrials.gov
tri01127,NCT04352946,ClinicalTrials.gov
tri01128,NCT04353037,ClinicalTrials.gov
tri01129,NCT04353518,ClinicalTrials.gov
tri01130,NCT04353609,ClinicalTrials.gov
tri01131,NCT04354870,ClinicalTrials.gov
tri01132,NCT04355052,ClinicalTrials.gov
tri01133,NCT04355234,ClinicalTrials.gov
tri01134,NCT04355338,ClinicalTrials.gov
tri01135,NCT04355429,ClinicalTrials.gov
tri01136,NCT04355481,ClinicalTrials.gov
tri01137,NCT04355507,ClinicalTrials.gov
tri01138,NCT04355715,ClinicalTrials.gov
tri01139,NCT04355754,ClinicalTrials.gov
tri01140,NCT04355793,ClinicalTrials.gov
tri01141,NCT04355884,ClinicalTrials.gov
tri01142,NCT04355962,ClinicalTrials.gov
tri01143,NCT04356365,ClinicalTrials.gov
tri01144,NCT04356560,ClinicalTrials.gov
tri01145,NCT04356586,ClinicalTrials.gov
tri01146,NCT04356677,ClinicalTrials.gov
tri01147,NCT04357106,ClinicalTrials.gov
tri01148,NCT04357327,ClinicalTrials.gov
tri01149,EUCTR2020-001466-11,EudraCT
tri01149,NCT04357366,ClinicalTrials.gov
tri01150,NCT04357418,ClinicalTrials.gov
